ticker,exchange,asset_type,name,tv_symbol,tv_name,tv_exchange,tv_type,tv_subtype,tv_isin,tv_sector,tv_industry,tv_country,name_match,peer_name_match,decision
QWEB11,B3,ETF,QR CF WEB 3.0 INFRA BLOCKCHAIN FDO DE ÍNDICE IE,,,,,,,,,,False,False,no_tradingview_match
RA2,ASX,Stock,RESIMAC PREMIER SERIES 2020-1,,,,,,,,,,False,False,no_tradingview_match
RA3,ASX,Stock,RESIMAC SERIES 2024-1NC,,,,,,,,,,False,False,no_tradingview_match
RAMHA,ASX,Stock,RAMHA,,,,,,,,,,False,False,no_tradingview_match
RAV,TSX,ETF,Ravensource Fund,,,,,,,,,,False,False,no_tradingview_match
RBN-UN,TSX,Stock,Blue Ribbon Income Fund,RBN.UN,Blue Ribbon Income Fund Trust units,TSX,fund,closedend,CA0958191086,Miscellaneous,Investment Trusts/Mutual Funds,Canada,True,True,asset_type_mismatch
RBNS3,B3,Stock,RODOBENS S.A,,,,,,,,,,False,False,no_tradingview_match
RBNS4,B3,Stock,RODOBENS S.A,,,,,,,,,,False,False,no_tradingview_match
RCR.P,TSXV,ETF,Canna 8 Investment Trust,RCR.P,Canna 8 Investment Trust,TSXV,stock,common,CA13766K1021,Finance,Financial Conglomerates,Canada,True,True,asset_type_mismatch
REFC4,B3,Stock,REFINADORA CATARINENSE S.A.,,,,,,,,,,False,False,no_tradingview_match
RENT.P,TSXV,Stock,Shine Box Capital Corp.,,,,,,,,,,False,False,no_tradingview_match
REVV,TSXV,Stock,ReVolve Renewable Power Corp.,,,,,,,,,,False,False,no_tradingview_match
REVX,TSXV,Stock,Rev Exploration Corp.,REVX,REV Exploration Corp.,TSXV,stock,common,CA7613251098,Non-Energy Minerals,Precious Metals,Canada,True,False,isin_peer_name_mismatch
RFAG3,B3,Stock,REDE FEDERAL ARMAZENS GERAIS FERROV. S/A,,,,,,,,,,False,False,no_tradingview_match
RGIP.U,TSX,ETF,Purpose Canadian Preferred Share P2L T,,,,,,,,,,False,False,no_tradingview_match
RHED4,B3,Stock,RHEDE TECNOLOGIA S.A.,,,,,,,,,,False,False,no_tradingview_match
RIBC8,B3,Stock,RIBEIRO CORDEIRO IND E COMERCIOS.A.,,,,,,,,,,False,False,no_tradingview_match
RIVA3,B3,Stock,RIVA 9 EMPREENDIMENTOS IMOBILIÁRIOS S.A.,,,,,,,,,,False,False,no_tradingview_match
RJSA3,B3,Stock,RJS S.A.,,,,,,,,,,False,False,no_tradingview_match
RM1,ASX,ETF,NATIONAL RMBS TRUST 2024-1,,,,,,,,,,False,False,no_tradingview_match
RME,TSXV,Stock,Roland Minerals Enterprises Corp.,RME,Roland Mineral Enterprises Corp.,TSXV,stock,common,CA77546D1006,Non-Energy Minerals,Other Metals/Minerals,Canada,False,True,name_mismatch
RNPT4,B3,Stock,RENNER PARTICIPACOES S.A.,,,,,,,,,,False,False,no_tradingview_match
ROOS12,B3,Stock,ROOSTER S.A. INDUSTRIA DE EQUIPAMENTOS,,,,,,,,,,False,False,no_tradingview_match
RSAN3,B3,Stock,CIA RIOGRANDENSE DE SANEAMENTO,,,,,,,,,,False,False,no_tradingview_match
RSAN4,B3,Stock,CIA RIOGRANDENSE DE SANEAMENTO,,,,,,,,,,False,False,no_tradingview_match
RVC.P,TSXV,Stock,Ronin Ventures Corp.,RVC.P,Ronin Ventures Corp. Class A,TSXV,stock,common,CA7763311007,Finance,Financial Conglomerates,Canada,True,False,isin_peer_name_mismatch
RYHE,TSX,ETF,Harvest Royal Bank Enhanced High Income Shares ETF,RYHE,Harvest Enhanced High Income RY-Linked Shares ETF,TSX,fund,etf,CA4179167073,Miscellaneous,Investment Trusts/Mutual Funds,Canada,False,True,name_mismatch
