listing_key,ticker,exchange,isin,wkn,figi,cik,lei,figi_source,cik_source,lei_source
B3::RSUL4,RSUL4,B3,BRRSULACNPR3,,,,,,,
NASDAQ::RSVR,RSVR,NASDAQ,US76119X1054,A3CWGA,BBG00YCLJQP0,0001824403,,OpenFIGI,SEC company_tickers_exchange.json,
NASDAQ::RSVRW,RSVRW,NASDAQ,US76119X1054,,BBG00YCLJQP0,0001824403,,OpenFIGI,SEC company_tickers_exchange.json,
LSE::RSW,RSW,LSE,GB0007323586,,BBG000BDZV65,,21380048ADXM6Z67CT18,OpenFIGI,,GLEIF
NSE_IN::RSWM,RSWM,NSE_IN,INE611A01016,,BBG000CYCMV5,,,OpenFIGI,,
FSX::RSX,RSX,FSX,AU0000070328,,,,,,,
NSE_IN::RSYSTEMS,RSYSTEMS,NSE_IN,INE411H01032,,BBG000MV7P85,,,OpenFIGI,,
FSX::RT70,RT70,FSX,GB00BSLKLP68,,,,,,,
NEO::RTA,RTA,NEO,CA74642G1037,,BBG00GQVR6V0,,,OpenFIGI,,
NASDAQ::RTAC,RTAC,NASDAQ,KYG7490F1019,,BBG01V40DVX6,0002035173,,OpenFIGI,SEC company_tickers_exchange.json,
BATS::RTAI,RTAI,BATS,US19423L7148,,BBG00XY920X1,,,OpenFIGI,,
BIST::RTALB,RTALB,BIST,TRERTAL00018,,BBG006KY4T38,,984500D9ABJD50D1IB88,OpenFIGI,,GLEIF
NASDAQ::RTB,RTB,NASDAQ,US39366L4068,,,0001419275,,,SEC company_tickers_exchange.json,
NGX::RTBRISCOE,RTBRISCOE,NGX,NGRTBRISCOE9,,BBG000BZPQP7,,0292002158E0MI4A6894,OpenFIGI,,GLEIF
FSX::RTC,RTC,FSX,DE0007008906,,,,,,,
LSE::RTC,RTC,LSE,GB0002920121,,BBG000C3G047,,213800BP6SL5YRSDJY59,OpenFIGI,,GLEIF
XETRA::RTC,RTC,XETRA,DE0007008906,,BBG000BM5G98,,391200QDXNL0MZQ9IL24,OpenFIGI,,GLEIF
XSTU::RTC,RTC,XSTU,DE0007008906,,,,,,,
OTC::RTCJD,RTCJD,OTC,,,,,,,,
OTC::RTCJF,RTCJF,OTC,KYG0704V1115,,BBG000LTXMS7,0001381074,,OpenFIGI,SEC company_tickers_exchange.json,
FSX::RTE,RTE,FSX,DK0010267129,,,,,,,
TSXV::RTE,RTE,TSXV,CA7792911033,,BBG00HXKRPQ8,,,OpenFIGI,,
NEO::RTEC,RTEC,NEO,CA7493471006,,BBG01F6NQL85,,,OpenFIGI,,
TASE::RTEN,RTEN,TASE,IL0011477507,,BBG00MK1NK97,,,OpenFIGI,,
OTC::RTEXF,RTEXF,OTC,,,,,,,,
OTC::RTEZ,RTEZ,OTC,US76090P2048,,BBG01176CNJ1,0001733861,,OpenFIGI,SEC company_tickers_exchange.json,
BSE_IN::RTFL,RTFL,BSE_IN,INE840I01014,,BBG0071L5VD8,,,OpenFIGI,,
ASX::RTG,RTG,ASX,AU000000RTG4,,,,,,,
TSX::RTG,RTG,TSX,VGG7707W1529,,BBG001B547K1,,,OpenFIGI,,
OTC::RTGN,RTGN,OTC,US76133Y1055,,BBG0122NCVW4,0001836295,,OpenFIGI,SEC company_tickers_exchange.json,
ASX::RTH,RTH,ASX,AU0000186496,,,,,,,
NASDAQ::RTH,RTH,NASDAQ,US92189F6842,,BBG000D8RYC0,,,OpenFIGI,,
TSXV::RTH,RTH,TSXV,CA75410A1030,,,,,,,
FSX::RTHA,RTHA,FSX,SG1T56930848,,,,,,,
Borsa Italiana::RTL,RTL,Borsa Italiana,IT0005680373,,BBG01YM8JJJ0,,815600A93D92A4594292,OpenFIGI,,GLEIF
NSE_IN::RTL,RTL,NSE_IN,INE14W901010,,BBG01VR88969,,,OpenFIGI,,
OTC::RTLGF,RTLGF,OTC,VGG8448A1030,,BBG0018VG404,,,OpenFIGI,,
OTC::RTLLF,RTLLF,OTC,DE0007010803,,BBG000FL4QJ4,,529900K139N6UFJ1A758,OpenFIGI,,GLEIF
TASE::RTLS,RTLS,TASE,IL0011754889,,BBG010VCPDJ1,,,OpenFIGI,,
NYSE ARCA::RTM,RTM,NYSE ARCA,US46137V3160,,,,,,,
TSXV::RTM,RTM,TSXV,CA74976W5000,,,,,,,
OTC::RTMAF,RTMAF,OTC,CA7594042052,,BBG000CX3M38,,,OpenFIGI,,
OTC::RTMFD,RTMFD,OTC,,,,,,,,
OTC::RTMFF,RTMFF,OTC,CA74976W7089,,BBG000Q8LWX3,,,OpenFIGI,,
FSX::RTML,RTML,FSX,DE000HNC2059,,,,,,,
XETRA::RTML,RTML,XETRA,DE000HNC2059,,BBG000KN4671,,39120045YYSJYTZDKZ16,OpenFIGI,,GLEIF
OTC::RTMNF,RTMNF,OTC,CA7594041062,,BBG000KX5H38,,,OpenFIGI,,
OTC::RTMVF,RTMVF,OTC,GB00BGDT3G23,,,0001516536,,,SEC company_tickers_exchange.json,
OTC::RTMVY,RTMVY,OTC,US76657Y1010,,BBG001MKSXW0,,2138001JXGCFKBXYB828,OpenFIGI,,GLEIF
JSE::RTN,RTN,JSE,GB00B0YG1K06,,BBG000H065X6,,,OpenFIGI,,
OTC::RTNB,RTNB,OTC,US7766502022,,BBG000QX5VH6,,549300WHTJQRGGN1GJ08,OpenFIGI,,GLEIF
NSE_IN::RTNINDIA,RTNINDIA,NSE_IN,INE834M01019,,BBG00299S7X4,,,OpenFIGI,,
NSE_IN::RTNPOWER,RTNPOWER,NSE_IN,INE399K01017,,BBG000VC5L33,,,OpenFIGI,,
OTC::RTNTF,RTNTF,OTC,GB0007188757,,BBG000D4Z9L5,0000887028,213800YOEO5OQ72G2R82,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
LSE::RTO,RTO,LSE,GB00B082RF11,,,,,,,
NYSE::RTO,RTO,NYSE,GB00B082RF11,902610,BBG000CDJQY2,0000930157,549300VN4WV7Z6T14K68,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
TSXV::RTO.P,RTO.P,TSXV,CA1711901019,,BBG01SWDHLK6,,,OpenFIGI,,
FSX::RTO1,RTO1,FSX,GB00B082RF11,,,,,,,
XETRA::RTO1,RTO1,XETRA,GB00B082RF11,,BBG000BW3253,,549300VN4WV7Z6T14K68,OpenFIGI,,GLEIF
OTC::RTOBF,RTOBF,OTC,SE0000111940,,BBG000C1JJH3,,2138008KECUUB9VR4798,OpenFIGI,,GLEIF
NYSE ARCA::RTOO,RTOO,NYSE ARCA,US88635U6064,,,,,,,
OTC::RTOXF,RTOXF,OTC,GB00BVFNZH21,,BBG000BX7X04,,213800AH5RZIHGWRJ718,OpenFIGI,,GLEIF
OTC::RTPPF,RTPPF,OTC,GB0007188757,,BBG000FD5C02,0000863064,213800YOEO5OQ72G2R82,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
TASE::RTPT,RTPT,TASE,IL0011398646,,BBG00FWH5LP4,,,OpenFIGI,,
ASX::RTR,RTR,ASX,AU000000RTR1,,BBG001NXTVQ1,,,OpenFIGI,,
BATS::RTRE,RTRE,BATS,US19423L4418,,BBG01N475725,,,OpenFIGI,,
OTC::RTRFF,RTRFF,OTC,AU000000RTR1,,BBG0106Y6HZ5,,,OpenFIGI,,
OTC::RTRZY,RTRZY,OTC,US76651P1066,,,,529900SNR4JQCSACBN29,,,GLEIF
OTC::RTSL,RTSL,OTC,US7534311052,,,,,,,
TASE::RTSN,RTSN,TASE,IL0011715294,,BBG00YRSHNB3,,,OpenFIGI,,
OTC::RTSO,RTSO,OTC,US74978P1075,,BBG000BG4QQ1,,,OpenFIGI,,
BSE_IN::RTSPOWR,RTSPOWR,BSE_IN,INE005C01017,,BBG000FSTXM3,,,OpenFIGI,,
NEO::RTT,RTT,NEO,CA74640U1049,,BBG01JS5KZH7,,,OpenFIGI,,
OTC::RTTGF,RTTGF,OTC,VGG7707W1529,,BBG00KRMP964,,,OpenFIGI,,
FSX::RTV,RTV,FSX,DE000A161N14,,,,,,,
XETRA::RTV,RTV,XETRA,DE000A161N14,,BBG000BJ1Y09,,391200LLYJPMY4QWMB39,OpenFIGI,,GLEIF
EGX::RTVC,RTVC,EGX,EGS70271C019,,BBG000C31X32,,,OpenFIGI,,
LSE::RTW,RTW,LSE,GG00BKTRRM22,,BBG00QKHM533,,549300Q7EXQQH6KF7Z84,OpenFIGI,,GLEIF
OTC::RTWFF,RTWFF,OTC,GG00BKTRRM22,,BBG00R0D5WZ7,,549300Q7EXQQH6KF7Z84,OpenFIGI,,GLEIF
AMS::RTWO,RTWO,AMS,IE00B3CNHJ55,,,,,,,
LSE::RTWO,RTWO,LSE,IE00B3CNHJ55,,BBG000F1CC37,,,OpenFIGI,,
LSE::RTWP,RTWP,LSE,IE00B3CNHJ55,,BBG000K1TJM7,,,OpenFIGI,,
CPH::RTX,RTX,CPH,DK0010267129,,,,,,,
NYSE::RTX,RTX,NYSE,US75513E1010,A2PZ0R,BBG000BW8S60,0000101829,I07WOS4YJ0N7YRFE7309,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
NASDAQ::RTXG,RTXG,NASDAQ,US8829274948,,BBG01VC5NNG2,,5299000Q0NCZH78DK804,OpenFIGI,,GLEIF
LSE::RTYS,RTYS,LSE,IE00B60SX402,,BBG0022MCHY6,,635400WICCMLCFRO5X42,OpenFIGI,,GLEIF
NASDAQ::RTYY,RTYY,NASDAQ,US38747R1573,,BBG01YRHPL30,,,OpenFIGI,,
FSX::RTZ,RTZ,FSX,GB0004300496,,,,,,,
Munich::RTZ,RTZ,Munich,GB0004300496,,,,,,,
FSX::RU6,RU6,FSX,ID1000072309,,,,,,,
FSX::RU8,RU8,FSX,AU000000RNU8,,,,,,,
LSE::RUA,RUA,LSE,GB0033360586,,BBG000BQGDZ5,,213800BMVB22PVOJ9Z28,OpenFIGI,,GLEIF
BSE_IN::RUBFILA,RUBFILA,BSE_IN,INE642C01025,,,,,,,
NASDAQ::RUBI,RUBI,NASDAQ,MHY1250N1233,,,0001943421,,,SEC company_tickers_exchange.json,
NSE_IN::RUBICON,RUBICON,NSE_IN,INE506V01022,,BBG00F2X6VH8,,,OpenFIGI,,
OTC::RUBLF,RUBLF,OTC,CA7811131050,,BBG012LRCZB8,,,OpenFIGI,,
OTC::RUBNF,RUBNF,OTC,NZRBCE0001S3,,,,,,,
BIST::RUBNS,RUBNS,BIST,TRERBNS00014,,BBG018N2GLS7,,789000LPLSCF9M1D9M30,OpenFIGI,,GLEIF
EGX::RUBX,RUBX,EGX,EGS3A221C018,,BBG000JZX9B3,,,OpenFIGI,,
PSX::RUBY,RUBY,PSX,PK0056801019,,BBG000BKC5G0,,,OpenFIGI,,
NSE_IN::RUBYMILLS,RUBYMILLS,NSE_IN,INE301D01026,,BBG000CYTRN5,,,OpenFIGI,,
TSXV::RUCC.P,RUCC.P,TSXV,CA78165Y1025,,BBG0147CDCC2,,,OpenFIGI,,
NSE_IN::RUCHINFRA,RUCHINFRA,NSE_IN,INE413B01023,,BBG000CQ37W4,,,OpenFIGI,,
NSE_IN::RUCHIRA,RUCHIRA,NSE_IN,INE803H01014,,BBG000PV85M9,,,OpenFIGI,,
TSX::RUD,RUD,TSX,CA74930L1031,,BBG005TVYPM1,,,OpenFIGI,,
TSX::RUD.U,RUD.U,TSX,CA74930L1031,,BBG005TVYPM1,,,OpenFIGI,,
TSX::RUDB,RUDB,TSX,CA75528Q1072,,BBG01G3LYQB6,,,OpenFIGI,,
TSX::RUDB.U,RUDB.U,TSX,CA75528Q1072,,BBG01G3LYQB6,,,OpenFIGI,,
TSX::RUDC,RUDC,TSX,CA74938C1059,,BBG01BW2XJF0,,,OpenFIGI,,
TSX::RUDC.U,RUDC.U,TSX,CA74938C1059,,BBG01BW2XJF0,,,OpenFIGI,,
TSX::RUDH,RUDH,TSX,CA74933A1049,,BBG007D9MK92,,,OpenFIGI,,
NEO::RUDL,RUDL,NEO,CA74939Y1060,,,,,,,
OTC::RUDQF,RUDQF,OTC,CA74930L2021,,BBG00LD06S55,,,OpenFIGI,,
BSE_IN::RUDRA,RUDRA,BSE_IN,INE027T01023,,,,,,,
BSE_IN::RUDRAECO,RUDRAECO,BSE_IN,INE723D01021,,BBG000CSG9J7,,,OpenFIGI,,
BSE_IN::RUDRAGAS,RUDRAGAS,BSE_IN,INE0OYK01010,,BBG01LGT3GS2,,,OpenFIGI,,
STO::RUG,RUG,STO,SE0015659834,,BBG00ZF51YW3,,5493008BVI4UNJ2DYE83,OpenFIGI,,GLEIF
Euronext::RUI,RUI,Euronext,FR0013269123,,BBG000DX1625,,969500MGFIKUGLTC9742,OpenFIGI,,GLEIF
IDX::RUIS,RUIS,IDX,ID1000103708,,BBG000BV11C1,,,OpenFIGI,,
BATS::RULE,RULE,BATS,US19423L5811,,BBG013B82N90,,,OpenFIGI,,
NSE_IN::RULKA,RULKA,NSE_IN,INE0R7301013,,BBG01MVWFY40,,,OpenFIGI,,
NASDAQ::RUM,RUM,NASDAQ,US78137L1052,,,0001830081,,,SEC company_tickers_exchange.json,
TSXV::RUM,RUM,TSXV,,,,,,,,
NEO::RUMG,RUMG,NEO,CA75528A1021,,BBG01PGFLJR8,,,OpenFIGI,,
OTC::RUMOF,RUMOF,OTC,BRRAILACNOR9,,BBG00J2K1QV8,,,OpenFIGI,,
NASDAQ::RUN,RUN,NASDAQ,US86771W1053,86771W,BBG0025XVR85,0001469367,54930007SJ77CI66U531,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
TSXV::RUN-H,RUN-H,TSXV,CA7815861025,,BBG000CBWLM5,,,OpenFIGI,,
FSX::RUNA,RUNA,FSX,US7818462092,,,,,,,
BSE_IN::RUNGTAIR,RUNGTAIR,BSE_IN,INE347C01013,,BBG000BSXJF1,,,OpenFIGI,,
OTC::RUNI,RUNI,OTC,US7613121075,,BBG000BHT178,,,OpenFIGI,,
NASDAQ::RUNN,RUNN,NASDAQ,US48817R8705,,BBG01GX67J40,,5493000EQYIDAXKGFH18,OpenFIGI,,GLEIF
IDX::RUNS,RUNS,IDX,ID1000163405,,BBG0125LQ2S9,,,OpenFIGI,,
FSX::RUOC,RUOC,FSX,US6748705067,,,,,,,
TSX::RUP,RUP,TSX,CA78165J1057,,BBG000DP83K2,,,OpenFIGI,,
NSE_IN::RUPA,RUPA,NSE_IN,INE895B01021,,BBG0021X0YN1,,,OpenFIGI,,
PSX::RUPL,RUPL,PSX,PK0043001012,,BBG000BKC302,,,OpenFIGI,,
OTC::RUPRF,RUPRF,OTC,CA78165J1057,,BBG000KK4KP6,0001010000,,OpenFIGI,SEC company_tickers_exchange.json,
TSX::RUQO,RUQO,TSX,CA7493311046,,BBG01LR5X1H4,,,OpenFIGI,,
TSX::RUQO.U,RUQO.U,TSX,CA7493312036,,BBG01LTGXDR1,,,OpenFIGI,,
TSX::RUQP,RUQP,TSX,CA7493321029,,BBG01LR4SSD8,,,OpenFIGI,,
TSX::RUQP.U,RUQP.U,TSX,CA7493322019,,BBG01LTGVSG2,,,OpenFIGI,,
TSX::RUQQ,RUQQ,TSX,CA7493331002,,BBG01LR3MWT0,,,OpenFIGI,,
TSX::RUQQ.U,RUQQ.U,TSX,CA7493332091,,BBG01LTH12G0,,,OpenFIGI,,
TSX::RUQR,RUQR,TSX,CA74936W1032,,BBG01LR3KNG6,,,OpenFIGI,,
TSX::RUQR.U,RUQR.U,TSX,CA74936W2022,,BBG01LTGWJV4,,,OpenFIGI,,
TSX::RUQS,RUQS,TSX,CA7493221039,,BBG01LR4N7M9,,,OpenFIGI,,
TSX::RUQS.U,RUQS.U,TSX,CA7493222029,,BBG01LTGZD80,,,OpenFIGI,,
TSX::RUQT,RUQT,TSX,CA74938M1032,,BBG01SKBJP22,,,OpenFIGI,,
TSX::RUQT.U,RUQT.U,TSX,CA74938M2022,,BBG01SKBJQB0,,,OpenFIGI,,
TSX::RUQU,RUQU,TSX,CA74938U1057,,BBG020MHB379,,,OpenFIGI,,
TSX::RUQU.U,RUQU.U,TSX,CA74938U2048,,BBG020MHB4D0,,,OpenFIGI,,
B3::RURA11,RURA11,B3,BRRURACTF004,,BBG015MS8WV8,,,OpenFIGI,,
TSX::RUS,RUS,TSX,CA7819036046,,BBG000DPZC04,,,OpenFIGI,,
TSX::RUSA,RUSA,TSX,CA75528B2093,,BBG020PXFB06,,,OpenFIGI,,
TSX::RUSA.U,RUSA.U,TSX,CA75528B2093,,,,,,,
TSX::RUSB,RUSB,TSX,CA74934F1027,,BBG00HZZHXJ5,,,OpenFIGI,,
TSX::RUSB.U,RUSB.U,TSX,CA74934F1027,,BBG00HZZHXJ5,,,OpenFIGI,,
NASDAQ::RUSC,RUSC,NASDAQ,US78249U1007,,BBG01TY13SK8,,,OpenFIGI,,
TSXV::RUSH,RUSH,TSXV,CA14416W1086,,BBG000BF0PW2,,,OpenFIGI,,
NASDAQ::RUSHA,RUSHA,NASDAQ,US7818462092,724531,BBG000PLLP24,0001012019,529900V3XHTN7A6DFT17,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
NASDAQ::RUSHB,RUSHB,NASDAQ,US7818463082,,BBG000PLMQP6,0001012019,529900V3XHTN7A6DFT17,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
NSE_IN::RUSHIL,RUSHIL,NSE_IN,INE573K01025,,BBG000QL0SJ2,,,OpenFIGI,,
OTC::RUSMF,RUSMF,OTC,CA7819036046,,BBG000JM90V6,,,OpenFIGI,,
TSX::RUST,RUST,TSX,CA74938L1058,,BBG01SKBL872,,,OpenFIGI,,
STO::RUSTA,RUSTA,STO,SE0020848356,,BBG01JQK98L4,,549300V512S3QMRNO618,OpenFIGI,,GLEIF
NSE_IN::RUSTOMJEE,RUSTOMJEE,NSE_IN,INE263M01029,,BBG000MZFM93,,,OpenFIGI,,
FSX::RUZ,RUZ,FSX,JP3126130008,,,,,,,
XSTU::RUZ,RUZ,XSTU,JP3126130008,,,,,,,
BIST::RUZYE,RUZYE,BIST,TRAALYAG91A8,,BBG000BW8F59,,789000YIZSYIGU47V061,OpenFIGI,,GLEIF
TSXV::RV,RV,TSXV,CA70323P1071,,,,,,,
FSX::RV00,RV00,FSX,CA89141H2046,,,,,,,
FSX::RV41,RV41,FSX,CA31447P1009,,,,,,,
XSTU::RV41,RV41,XSTU,CA31447P1009,,,,,,,
FSX::RV6,RV6,FSX,US1598641074,,,,,,,
FSX::RV7,RV7,FSX,US40637H1095,,,,,,,
OTC::RVBR,RVBR,OTC,US5706931012,,BBG000BXBXP2,,,OpenFIGI,,
TSXV::RVC.P,RVC.P,TSXV,,,,,,,,
OTC::RVCB,RVCB,OTC,US76848L1098,,BBG00H4FYB66,,5493007TQPQO80U64N30,OpenFIGI,,GLEIF
B3::RVEE3,RVEE3,B3,BRRVEEACNOR9,,BBG01RMN4M47,,,OpenFIGI,,
NYSE ARCA::RVER,RVER,NYSE ARCA,US00777X5462,,BBG01M7VCV20,,5299005J4V0XTTW2TM62,OpenFIGI,,GLEIF
FSX::RVF0,RVF0,FSX,CA70323P2061,,,,,,,
TSXV::RVG,RVG,TSXV,CA76151P1018,,BBG000BSGSK4,,,OpenFIGI,,
NSE_IN::RVHL,RVHL,NSE_IN,INE09E501017,,BBG00X9D0RC6,,,OpenFIGI,,
NYSE::RVII,RVII,NYSE,,,,0002131040,,,SEC company_tickers_exchange.json,
TASE::RVL,RVL,TASE,IL0011038788,,BBG000KNTS94,,,OpenFIGI,,
OTC::RVLCF,RVLCF,OTC,CA76803P1036,,BBG013JV3FN1,,,OpenFIGI,,
OTC::RVLGF,RVLGF,OTC,CA76151P1018,,BBG00HNV66T7,0001616885,,OpenFIGI,SEC company_tickers_exchange.json,
OTC::RVLPQ,RVLPQ,OTC,IE00BF2HDL56,,,,,,,
NYSE::RVLV,RVLV,NYSE,US76156B1070,,BBG00M4RHBD0,0001746618,,OpenFIGI,SEC company_tickers_exchange.json,
OTC::RVLWF,RVLWF,OTC,CA76151T1030,,BBG012NL0KB5,,,OpenFIGI,,
TSXV::RVLY,RVLY,TSXV,CA76803P1036,,BBG012SVSYL7,,,OpenFIGI,,
NASDAQ::RVMD,RVMD,NASDAQ,US76155X1000,76155X,BBG00829F4P8,0001628171,549300JU3X0LBCQ65892,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
NASDAQ::RVNL,RVNL,NASDAQ,US38747R4700,,BBG01TG2SB71,,,OpenFIGI,,
NSE_IN::RVNL,RVNL,NSE_IN,INE415G01027,,BBG002YBXWR7,,,OpenFIGI,,
NYSE ARCA::RVNU,RVNU,NYSE ARCA,US2330517051,,BBG004LV7FR9,,,OpenFIGI,,
NYSE MKT::RVP,RVP,NYSE MKT,US76129W1053,,BBG000D79KB3,0000946563,,OpenFIGI,SEC company_tickers_exchange.json,
NASDAQ::RVPH,RVPH,NASDAQ,US76152G2093,,,,,,,
OTC::RVPH,RVPH,OTC,US76152G2093,,,0001742927,,,SEC company_tickers_exchange.json,
BATS::RVRB,RVRB,BATS,US00770X2532,,BBG01BCJMRF9,,,OpenFIGI,,
OTC::RVRC,RVRC,OTC,,,,0001839140,549300YU7003VHQV3J57,,SEC company_tickers_exchange.json,GLEIF
STO::RVRC,RVRC,STO,SE0015962485,,,,,,,
OTC::RVRF,RVRF,OTC,US76821P1012,,BBG0046M37Y0,0001641601,,OpenFIGI,SEC company_tickers_exchange.json,
LSE::RVRG,RVRG,LSE,GB00BTDR2R10,,BBG01SQB5CF6,,213800LFMHKVNTZ7GV45,OpenFIGI,,GLEIF
OTC::RVRVF,RVRVF,OTC,CA70323P2061,,BBG01423TBX9,,,OpenFIGI,,
NASDAQ::RVSB,RVSB,NASDAQ,US7693971001,,BBG000BGZL88,0001041368,,OpenFIGI,SEC company_tickers_exchange.json,
OTC::RVSDF,RVSDF,OTC,CA76927D1015,,BBG00QG0BN38,,,OpenFIGI,,
NASDAQ::RVSN,RVSN,NASDAQ,IL0011475949,,BBG00JQ6D3W0,0001743905,,OpenFIGI,SEC company_tickers_exchange.json,
ASX::RVT,RVT,ASX,AU0000248429,,,,,,,
OTC::RVTI,RVTI,OTC,US7680272033,,BBG000C3LXP6,,,OpenFIGI,,
NYSE::RVTY,RVTY,NYSE,US7140461093,714046,BBG000FXW512,0000031791,549300IKL1SDPFI7N655,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
WSE::RVU,RVU,WSE,PLSELVT00013,,BBG001VBZ2F9,,2594003WO9Q9HHAFL031,OpenFIGI,,GLEIF
OTC::RVVQF,RVVQF,OTC,CA7543871080,,BBG00K1ZJ0G8,,,OpenFIGI,,
OTC::RVVTF,RVVTF,OTC,CA7615161030,,BBG00BH5YDW4,,,OpenFIGI,,
TSX::RVX,RVX,TSX,CA76128M1086,,BBG000DNHWQ7,,,OpenFIGI,,
OTC::RVXCF,RVXCF,OTC,CA76128M1086,,BBG000FLM2P0,,,OpenFIGI,,
NASDAQ::RVYL,RVYL,NASDAQ,US39366L3078,,,,,,,
NYSE ARCA::RW,RW,NYSE ARCA,US02072Q6301,,BBG01VF4X721,,529900YO7Q7M7X26B090,OpenFIGI,,GLEIF
TSXV::RW,RW,TSXV,CA7598871027,,,,,,,
FSX::RW20,RW20,FSX,US6034912005,,,,,,,
FSX::RW4,RW4,FSX,AU000000SLX4,,,,,,,
FSX::RW8,RW8,FSX,AU000000TNE8,,,,,,,
FSX::RWA,RWA,FSX,IL0010834765,,,,,,,
LSE::RWA,RWA,LSE,GB0008475088,,BBG000M7DHX1,,213800LIE15BDEN3VW43,OpenFIGI,,GLEIF
NASDAQ::RWAY,RWAY,NASDAQ,US78163D1000,A3C53D,BBG012QFW3F4,0001653384,,OpenFIGI,SEC company_tickers_exchange.json,
ASX::RWC,RWC,ASX,AU000000RWC7,,BBG00CNNCST1,,,OpenFIGI,,
OTC::RWCB,RWCB,OTC,US75777X1000,,BBG000PNPJ57,,,OpenFIGI,,
OTC::RWCI,RWCI,OTC,US7499041082,,BBG000CD2M51,,,OpenFIGI,,
OTC::RWCRF,RWCRF,OTC,CA7496011007,,BBG00C860BS6,,,OpenFIGI,,
ASX::RWD,RWD,ASX,AU000000RWD5,,BBG000DYXHB4,,,OpenFIGI,,
FSX::RWE,RWE,FSX,DE0007037129,,,,,,,
XETRA::RWE,RWE,XETRA,DE0007037129,703712,BBG000BBQ012,,529900GB7KCA94ACC940,OpenFIGI,,GLEIF
XSTU::RWE,RWE,XSTU,DE0007037129,,,,,,,
FSX::RWEA,RWEA,FSX,US74975E3036,,,,,,,
NYSE ARCA::RWEM,RWEM,NYSE ARCA,,,,,,,,
OTC::RWEOY,RWEOY,OTC,US74975E3036,,BBG000BF56H6,,529900GB7KCA94ACC940,OpenFIGI,,GLEIF
JSE::RWESG,RWESG,JSE,ZAE000322194,,,,,,,
OTC::RWGI,RWGI,OTC,US7748531057,,BBG000GC7X78,,,OpenFIGI,,
FSX::RWI,RWI,FSX,US05329W1027,,,,,,,
SET::RWI,RWI,SET,TH5359010003,,BBG004YZMW83,,,OpenFIGI,,
XSTU::RWI,RWI,XSTU,US05329W1027,,,,,,,
NASDAQ::RWIN,RWIN,NASDAQ,US7546403087,,,,,,,
NYSE ARCA::RWJ,RWJ,NYSE ARCA,US46138G6641,,BBG00P4Y2TY2,,,OpenFIGI,,
NYSE ARCA::RWK,RWK,NYSE ARCA,US46138G6724,,BBG00P4Y2SG4,,,OpenFIGI,,
ASX::RWL,RWL,ASX,AU0000170391,,,,,,,
FSX::RWL,RWL,FSX,US7739031091,,,,,,,
NYSE ARCA::RWL,RWL,NYSE ARCA,US46138G6989,,,,,,,
WSE::RWL,RWL,WSE,PLKLNR000017,,BBG000Q5XWL9,,259400JDPH8TEPBTA021,OpenFIGI,,GLEIF
XSTU::RWL,RWL,XSTU,US7739031091,,,,,,,
NYSE ARCA::RWLC,RWLC,NYSE ARCA,,,,,,,,
NYSE ARCA::RWM,RWM,NYSE ARCA,US74348A2107,,BBG000BFC544,,,OpenFIGI,,
FSX::RWMA,RWMA,FSX,US7743743004,,,,,,,
OTC::RWMI,RWMI,OTC,US75885U1051,,BBG000J7WVJ9,,549300PXL7RQ035ZI233,OpenFIGI,,GLEIF
OTC::RWNFF,RWNFF,OTC,DE0007037129,,BBG000BXFY94,,529900GB7KCA94ACC940,OpenFIGI,,GLEIF
NYSE ARCA::RWO,RWO,NYSE ARCA,US78463X7497,,BBG000FS2Q74,,,OpenFIGI,,
NYSE ARCA::RWR,RWR,NYSE ARCA,US78464A6073,,BBG000HSF0L9,,,OpenFIGI,,
OTC::RWRDP,RWRDP,OTC,US45113R2085,,,,,,,
LSE::RWS,RWS,LSE,GB00BVFCZV34,,BBG000BMH1T6,,213800YGBGTTSKUVK111,OpenFIGI,,GLEIF
CSE_LK::RWSL.N0000,RWSL.N0000,CSE_LK,LK0363N00008,,BBG000QG0V60,,,OpenFIGI,,
OTC::RWSPF,RWSPF,OTC,GB00BVFCZV34,,BBG01GZYLNH8,,213800YGBGTTSKUVK111,OpenFIGI,,GLEIF
NYSE::RWT,RWT,NYSE,US7580754023,905851,BBG000JNJPB0,0000930236,DRBV4N1ERQLEMIF11G78,OpenFIGI,SEC company_tickers_exchange.json,GLEIF
VSE::RWTA,RWTA,VSE,AT00RWTRACE1,,BBG01KC1JJ33,,529900987YZYR3BAWI63,OpenFIGI,,GLEIF
OTC::RWTRP,RWTRP,OTC,US7580754023,,BBG000JNJPB0,,DRBV4N1ERQLEMIF11G78,OpenFIGI,,GLEIF
OTC::RWWI,RWWI,OTC,US7522461083,,BBG000MZ6CM0,,,OpenFIGI,,
NYSE ARCA::RWX,RWX,NYSE ARCA,US78463X8636,,BBG000Q8TD76,,,OpenFIGI,,
