financialdata_symbol,base_ticker,suffix,mapped_exchange,registrant_name,source_confidence,review_needed,observed_at,match_status,recommended_action,current_universe,review_scope,quality_gate,listing_keys,matched_names,same_ticker_listing_keys,same_ticker_exchanges,name_match_count,name_mismatch_count
CORE.L,CORE,.L,LSE,Solidcore Resources plc,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
COST.L,COST,.L,LSE,Costain Group plc,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NASDAQ::COST,NASDAQ,0,0
CPG.L,CPG,.L,LSE,Compass Group plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::CPG,Compass Group PLC,LSE::CPG,LSE,1,0
CPI.L,CPI,.L,LSE,Capita plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::CPI,Capita PLC,LSE::CPI,LSE,1,0
CPX.L,CPX,.L,LSE,CAP-XX Ltd,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::CPX,CAP-XX Limited,LSE::CPX,LSE,1,0
CRDA.L,CRDA,.L,LSE,Croda International plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::CRDA,Croda International PLC,LSE::CRDA,LSE,1,0
CRL.L,CRL,.L,LSE,Creightons Plc,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::CRL,NYSE,0,0
CRN.L,CRN,.L,LSE,Cairn Homes PLC,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::CRN,Cairn Homes PLC,LSE::CRN,LSE,1,0
CRST.L,CRST,.L,LSE,Crest Nicholson,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::CRST,Crest Nicholson Holdings plc,LSE::CRST,LSE,1,0
CSLT.L,CSLT,.L,LSE,Cosalt plc,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
CSN.L,CSN,.L,LSE,Chesnara,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::CSN,Chesnara,LSE::CSN,LSE,1,0
CSSG.L,CSSG,.L,LSE,Croma Security Solutions Group PLC,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::CSSG,Croma Security Solutions Group Plc,LSE::CSSG,LSE,1,0
CTEC.L,CTEC,.L,LSE,Convatec Group plc,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
CTY.L,CTY,.L,LSE,City of London Investment Trust,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::CTY,City Of London Investment Trust,LSE::CTY,LSE,1,0
CURY.L,CURY,.L,LSE,Currys plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::CURY,Currys PLC,LSE::CURY,LSE,1,0
CVSG.L,CVSG,.L,LSE,CVS Group plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::CVSG,CVS Group Plc,LSE::CVSG,LSE,1,0
CWK.L,CWK,.L,LSE,Cranswick plc,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::CWK,NYSE,0,0
DCC.L,DCC,.L,LSE,DCC plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::DCC,DCC plc,LSE::DCC,LSE,1,0
DCI.L,DCI,.L,LSE,Dolphin Capital Investors Ltd,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::DCI,NYSE,0,0
DEC.L,DEC,.L,LSE,Diversified Energy Company PLC,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::DEC,NYSE,0,0
DFIB.L,DFIB,.L,LSE,DFI Retail Group Holdings Limited,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::DFIB,DFI Retail Group Holdings Limited,LSE::DFIB,LSE,1,0
DFS.L,DFS,.L,LSE,DFS Furniture plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::DFS,DFS Furniture PLC,LSE::DFS,LSE,1,0
DGE.L,DGE,.L,LSE,Diageo plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::DGE,Diageo PLC,LSE::DGE,LSE,1,0
DGI9.L,DGI9,.L,LSE,Digital 9 Infrastructure,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::DGI9,Digital 9 Infrastructure PLC,LSE::DGI9,LSE,1,0
DLAR.L,DLAR,.L,LSE,De La Rue plc,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
DLG.L,DLG,.L,LSE,Direct Line Insurance Group plc,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,HOSE::DLG,HOSE,0,0
DLN.L,DLN,.L,LSE,Derwent London plc,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
DNLM.L,DNLM,.L,LSE,Dunelm Group plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::DNLM,Dunelm Group PLC,LSE::DNLM,LSE,1,0
DOCS.L,DOCS,.L,LSE,Dr. Martens,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::DOCS,NYSE,0,0
DOM.L,DOM,.L,LSE,Domino's Pizza Group plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::DOM,Domino’s Pizza Group PLC,LSE::DOM,LSE,1,0
DPLM.L,DPLM,.L,LSE,Diploma plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::DPLM,Diploma PLC,LSE::DPLM,LSE,1,0
DRX.L,DRX,.L,LSE,Drax Group plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::DRX,Drax Group PLC,LSE::DRX,LSE,1,0
DSCV.L,DSCV,.L,LSE,discoverIE Group plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::DSCV,Discoverie Group PLC,LSE::DSCV,LSE,1,0
DWL.L,DWL,.L,LSE,Dowlais Group plc,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
ECOR.L,ECOR,.L,LSE,Ecora Royalties PLC,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NASDAQ::ECOR,NASDAQ,0,0
EDIN.L,EDIN,.L,LSE,The Edinburgh Investment Trust Public Limited Company,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::EDIN,Edinburgh Investment Trust,LSE::EDIN,LSE,1,0
EDV.L,EDV,.L,LSE,Endeavour Mining plc,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
ELM.L,ELM,.L,LSE,Elementis plc,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
EMG.L,EMG,.L,LSE,Man Group plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::EMG,Man Group PLC,LSE::EMG,LSE,1,0
ENOG.L,ENOG,.L,LSE,Energean plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::ENOG,Energean Oil & Gas PLC,LSE::ENOG,LSE,1,0
ENPL.L,ENPL,.L,LSE,En+ Group plc,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
ENQ.L,ENQ,.L,LSE,EnQuest plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::ENQ,Enquest Plc,LSE::ENQ,LSE,1,0
ENT.L,ENT,.L,LSE,Entain plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::ENT,Entain PLC,LSE::ENT,LSE,1,0
EOT.L,EOT,.L,LSE,European Opportunities Trust PLC,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::EOT,NYSE,0,0
ESCT.L,ESCT,.L,LSE,European Smaller Companies Trust,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::ESCT,The European Smaller Companies Trust PLC,LSE::ESCT,LSE,1,0
ESNT.L,ESNT,.L,LSE,Essentra,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::ESNT,NYSE,0,0
ESP.L,ESP,.L,LSE,Empiric Student Property plc,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE MKT::ESP,NYSE MKT,0,0
EVOK.L,EVOK,.L,LSE,Evoke plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::EVOK,EVOKE PLC,LSE::EVOK,LSE,1,0
EWG.L,EWG,.L,LSE,W. A. G. Payment Solutions,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
EWI.L,EWI,.L,LSE,Edinburgh Worldwide Investment Trust,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
EXPN.L,EXPN,.L,LSE,Experian plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::EXPN,Experian PLC,LSE::EXPN,LSE,1,0
EZJ.L,EZJ,.L,LSE,EasyJet plc,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
FAN.L,FAN,.L,LSE,Volution Group plc,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
FBND.L,FBND,.L,LSE,Fubon Financial Holding Company,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
FCIT.L,FCIT,.L,LSE,F & C Investment Trust plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::FCIT,F&C Investment Trust PLC,LSE::FCIT,LSE,1,0
FCSS.L,FCSS,.L,LSE,Fidelity China Special Situations,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::FCSS,Fidelity China Special Situations PLC,LSE::FCSS,LSE,1,0
FDM.L,FDM,.L,LSE,FDM Group Limited,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
FEV.L,FEV,.L,LSE,Fidelity China Special Situations,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::FEV,Fidelity European Values,LSE::FEV,LSE,1,0
FGP.L,FGP,.L,LSE,FirstGroup plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::FGP,FirstGroup PLC,LSE::FGP,LSE,1,0
FIVE.L,FIVE,.L,LSE,X5 Group,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NASDAQ::FIVE,NASDAQ,0,0
FLTR.L,FLTR,.L,LSE,Flutter Entertainment plc,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
FORT.L,FORT,.L,LSE,Forterra plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::FORT,Forterra PLC,LSE::FORT,LSE,1,0
FOUR.L,FOUR,.L,LSE,4imprint Group plc,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::FOUR,NYSE,0,0
FOXT.L,FOXT,.L,LSE,Foxtons Group plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::FOXT,Foxtons Group Plc,LSE::FOXT,LSE,1,0
FRAS.L,FRAS,.L,LSE,Frasers Group plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::FRAS,Frasers Group PLC,LSE::FRAS,LSE,1,0
FRES.L,FRES,.L,LSE,Fresnillo plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::FRES,Fresnillo PLC,LSE::FRES,LSE,1,0
FSFL.L,FSFL,.L,LSE,Foresight Solar Fund,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::FSFL,Foresight Solar Fund Ltd,LSE::FSFL,LSE,1,0
FSG.L,FSG,.L,LSE,Foresight Group Holdings plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::FSG,Foresight Group Holdings Limited,LSE::FSG,LSE,1,0
FSJ.L,FSJ,.L,LSE,James Fisher and Sons plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::FSJ,James Fisher and Sons PLC,LSE::FSJ,LSE,1,0
FSTA.L,FSTA,.L,LSE,"Fuller, Smith & Turner PLC",secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
FUTR.L,FUTR,.L,LSE,Future plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::FUTR,Future PLC,LSE::FUTR,LSE,1,0
FXPO.L,FXPO,.L,LSE,Ferrexpo plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::FXPO,Ferrexpo PLC,LSE::FXPO,LSE,1,0
GAMA.L,GAMA,.L,LSE,Gamma Communications plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::GAMA,Gamma Communications PLC,LSE::GAMA,LSE,1,0
GAW.L,GAW,.L,LSE,Games Workshop Group PLC,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::GAW,Games Workshop Group PLC,LSE::GAW,LSE,1,0
GCP.L,GCP,.L,LSE,GCP Infrastructure Investments,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::GCP,GCP Infrastructure Investments Limited,LSE::GCP,LSE,1,0
GDWN.L,GDWN,.L,LSE,Goodwin plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::GDWN,Goodwin PLC,LSE::GDWN,LSE,1,0
GEN.L,GEN,.L,LSE,Genuit Group plc,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NASDAQ::GEN,NASDAQ,0,0
GENF.L,GENF,.L,LSE,Genflow Biosciences PLC,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::GENF,Genflow Biosciences plc,LSE::GENF,LSE,1,0
GFRD.L,GFRD,.L,LSE,Galliford Try plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::GFRD,Galliford Try PLC,LSE::GFRD,LSE,1,0
GFTU.L,GFTU,.L,LSE,Grafton Group plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::GFTU,Grafton Group plc,LSE::GFTU,LSE,1,0
GKP.L,GKP,.L,LSE,Gulf Keystone Petroleum Limited,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::GKP,Gulf Keystone Petroleum Ltd,LSE::GKP,LSE,1,0
GLB.L,GLB,.L,LSE,Glanbia plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::GLB,Glanbia plc,LSE::GLB,LSE,1,0
GLE.L,GLE,.L,LSE,M J Gleeson,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NASDAQ::GLE,NASDAQ,0,0
GLEN.L,GLEN,.L,LSE,Glencore plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::GLEN,Glencore PLC,LSE::GLEN,LSE,1,0
GNC.L,GNC,.L,LSE,Greencore Group plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::GNC,Greencore Group,LSE::GNC,LSE,1,0
GNS.L,GNS,.L,LSE,Genus plc,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE MKT::GNS,NYSE MKT,0,0
GOOD.L,GOOD,.L,LSE,Good Energy Group plc,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NASDAQ::GOOD,NASDAQ,0,0
GPE.L,GPE,.L,LSE,Great Portland Estates plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::GPE,GREAT PORTLAND ESTATES PLC,LSE::GPE,LSE,1,0
GRG.L,GRG,.L,LSE,Greggs PLC,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::GRG,Greggs PLC,LSE::GRG,LSE,1,0
GRI.L,GRI,.L,LSE,Grainger plc,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NASDAQ::GRI,NASDAQ,0,0
GROW.L,GROW,.L,LSE,Molten Ventures,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NASDAQ::GROW,NASDAQ,0,0
GRTB.L,GRTB,.L,LSE,Guaranty Trust Holding Company plc,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
GSK.L,GSK,.L,LSE,GSK plc,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
GYM.L,GYM,.L,LSE,The Gym Group plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::GYM,The GYM Group PLC,LSE::GYM,LSE,1,0
HAS.L,HAS,.L,LSE,Hays plc,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NASDAQ::HAS,NASDAQ,0,0
HBR.L,HBR,.L,LSE,Harbour Energy plc,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
HEAD.L,HEAD,.L,LSE,Headlam Group plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::HEAD,Headlam Group,LSE::HEAD,LSE,1,0
HET.L,HET,.L,LSE,Henderson European Trust,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
HFD.L,HFD,.L,LSE,Halfords,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::HFD,Halfords Group PLC,LSE::HFD,LSE,1,0
HFEL.L,HFEL,.L,LSE,Henderson Far East Income,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::HFEL,Henderson Far East Income Ltd,LSE::HFEL,LSE,1,0
HFG.L,HFG,.L,LSE,Hilton Food Group,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::HFG,Hilton Food Group Plc,LSE::HFG,LSE,1,0
HGG.L,HGG,.L,LSE,Henderson Group plc,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,TASE::HGG,TASE,0,0
HICL.L,HICL,.L,LSE,HICL Infrastructure Company,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::HICL,HICL Infrastructure Company Ltd,LSE::HICL,LSE,1,0
HIK.L,HIK,.L,LSE,Hikma Pharmaceuticals plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::HIK,Hikma Pharmaceuticals PLC,LSE::HIK,LSE,1,0
HILS.L,HILS,.L,LSE,Hill & Smith PLC,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::HILS,Hill & Smith Holdings PLC,LSE::HILS,LSE,1,0
HKLD.L,HKLD,.L,LSE,Hongkong Land Holdings Limited,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
HLCL.L,HLCL,.L,LSE,Helical plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::HLCL,Helical Bar Plc,LSE::HLCL,LSE,1,0
HLMA.L,HLMA,.L,LSE,Halma plc,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::HLMA,Halma PLC,LSE::HLMA,LSE,1,0
HLN.L,HLN,.L,LSE,Haleon plc,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::HLN,NYSE,0,0
HMSO.L,HMSO,.L,LSE,Hammerson PLC,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,LSE::HMSO,Hammerson PLC,LSE::HMSO,LSE,1,0
