listing_key,ticker,exchange,asset_type,name,field,gap_class,official_masterfile_sources,official_masterfile_match,official_masterfile_exposes_isin,official_masterfile_exposes_sector,asx_isin_probe_decision,current_instrument_scope,current_scope_reason,listing_history_status,listing_history_last_observed_at,ohlcv_plausibility_status,ohlcv_review_bucket,asx_resolution_queue,scope_review_queue,scope_decision_gate,recommended_scope_action,verification_evidence_required,recommended_next_source,source_gate,review_context
ASX::SP4,SP4,ASX,ETF,SAPPHIRE XXIX SERIES 2024-1 TRUST,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::SP6,SP6,ASX,ETF,SAPPHIRE XXXI SERIES 2024-3 TRUST,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::TT1,TT1,ASX,ETF,THINK TANK RESIDENTIAL SERIES 2024-1 TRUST,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::TT2,TT2,ASX,ETF,THINK TANK RESIDENTIAL SERIES 2025-2 TRUST,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::TT6,TT6,ASX,ETF,TRITON BOND TRUST 2021-1 IN RESPECT OF SERIES 1,missing_isin_primary,debt_or_securitized_identifier_gap,,false,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"current official ASX, registry, or issuer source, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=none;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::WB1,WB1,ASX,ETF,SERIES 2020-1 WST TRUST,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::WE1,WE1,ASX,ETF,SERIES 2019-1 WST TRUST,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::WS1,WS1,ASX,ETF,SERIES 2024-1 WST TRUST,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::WS2,WS2,ASX,ETF,SERIES 2024-2 WST TRUST,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::WSE,WSE,ASX,ETF,SERIES 2021-1 WST TRUST,missing_isin_primary,debt_or_securitized_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_debt_or_securitized_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_debt_or_securitized_product_then_choose_core_extended_or_exclude,official_asx_registry_issuer_trustee_or_prospectus_evidence_plus_scope_decision,"asx_listed_companies, trustee page, prospectus, registry, or official product evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact debt/securitized product evidence is reviewed.",gap_class=debt_or_securitized_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::BS1,BS1,ASX,ETF,BLUESTONE PRIME 2024-1 TRUST,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::D10,D10,ASX,ETF,DRIVER AUSTRALIA TEN TRUST,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::DA8,DA8,ASX,ETF,DRIVER AUSTRALIA EIGHT TRUST,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::DA9,DA9,ASX,ETF,DRIVER AUSTRALIA NINE TRUST,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::EBTC,EBTC,ASX,ETF,Global X 21Shares Bitcoin ETF,missing_isin_primary,fund_or_trust_identifier_gap,,false,false,false,name_mismatch,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"current official ASX, registry, or issuer source, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=none;asx_isin_probe_decision=name_mismatch;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::HC1,HC1,ASX,ETF,HOUSEHOLD CAPITAL 2025-1 RMBS TRUST,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::MF3,MF3,ASX,ETF,METRO FINANCE 2023-1 TRUST,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::MF4,MF4,ASX,ETF,METRO FINANCE 2024-1 TRUST,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::MF5,MF5,ASX,ETF,METRO FINANCE 2023-2 TRUST,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::MF6,MF6,ASX,ETF,METRO FINANCE 2025-1 TRUST,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::MM4,MM4,ASX,ETF,MME PL 2025-1 TRUST,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::OY1,OY1,ASX,ETF,OLYMPUS 2025-1 TRUST,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::OYS,OYS,ASX,ETF,OLYMPUS 2024-2 TRUST,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::POB,POB,ASX,ETF,PROGRESS 2021-1 TRUST,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::POC,POC,ASX,ETF,PROGRESS 2022-1 TRUST,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::POE,POE,ASX,ETF,PROGRESS 2023-1 TRUST,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::POF,POF,ASX,ETF,PROGRESS 2022-2 TRUST,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::POG,POG,ASX,ETF,PROGRESS 2024-1 TRUST,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::POH,POH,ASX,ETF,PROGRESS 2023-2 TRUST,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::POI,POI,ASX,ETF,PROGRESS 2025-1 TRUST,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
