listing_key,action,ticker,exchange,asset_type,isin,old_name,new_name,source_key,reference_scope,source_url,observation_id,evidence_status
HNX::KSF,proposed,KSF,HNX,Stock,VN000000KSF4,KSFinance Group JSC,Công ty cổ phần Tập đoàn Sunshine,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,997132c39c8ed683547dce9d,active_official_exact_listing_isin_name
HNX::KSV,proposed,KSV,HNX,Stock,VN000000KSV1,Vinacomin Minerals Holding Corp,Tổng Công ty Khoáng Sản TKV - CTCP,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,3e25cd565560978952875626,active_official_exact_listing_isin_name
HNX::L18,proposed,L18,HNX,Stock,VN000000L185,Construction And Investment JSC No 18,CTCP Đầu tư và Xây dựng số 18,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,4a90032396c5afff12dec35a,active_official_exact_listing_isin_name
HNX::MKV,proposed,MKV,HNX,Stock,VN000000MKV4,Cai Lay Veterinary Pharmaceutical JSC,Công ty cổ phần Dược Thú Y Cai Lậy,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,912770f1af43b4167e356507,active_official_exact_listing_isin_name
HNX::NBC,proposed,NBC,HNX,Stock,VN000000NBC1,Vinacomin NuiBeo Coal JSC,CTCP Than Núi Béo - Vinacomin,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,f09fd5926cecb13d3792b75c,active_official_exact_listing_isin_name
HNX::NBW,proposed,NBW,HNX,Stock,VN000000NBW9,Nha Be Water Supply JSC,CTCP Cấp nước Nhà Bè,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,125f814d01507af52859e849,active_official_exact_listing_isin_name
HNX::NDN,proposed,NDN,HNX,Stock,VN000000NDN4,DANANG HOUSING,CTCP Đầu tư phát triển Nhà Đà Nẵng,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,7cddeae34fd0d451baa9c845,active_official_exact_listing_isin_name
HNX::NDX,proposed,NDX,HNX,Stock,VN000000NDX3,DA NANG HOUSIN,CTCP Xây lắp Phát triển Nhà Đà Nẵng,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,d6106d17c7cd29012cee138d,active_official_exact_listing_isin_name
HNX::NVB,proposed,NVB,HNX,Stock,VN000000NVB1,National Citizen Commercial Joint Stock Bank,Ngân hàng TMCP Quốc Dân,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,3d4dec23706c5460f4255b85,active_official_exact_listing_isin_name
HNX::PCH,proposed,PCH,HNX,Stock,VN000000PCH3,Picomat Plastic JSC,Công Ty Cổ phần Picomat Holding,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,0c9107fa57a340959c1f6747,active_official_exact_listing_isin_name
HNX::PDB,proposed,PDB,HNX,Stock,VN000000PDB4,Din Capital Investment Group JSC,CTCP Tập đoàn Đầu tư DIN Capital,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,35f8ce02c75c84f920b6f7c1,active_official_exact_listing_isin_name
HNX::PJC,proposed,PJC,HNX,Stock,VN000000PJC9,Petrolimex Hanoi,CTCP Thương mại và Vận tải Petrolimex Hà Nội,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,1488754ea4b6be88a3909730,active_official_exact_listing_isin_name
HNX::PMB,proposed,PMB,HNX,Stock,VN000000PMB5,North PetroVietnam Fertilizer & Chemicals JSC,CTCP Phân bón và Hóa chất Dầu khí Miền Bắc,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,e931119ac6bafdddeed587aa,active_official_exact_listing_isin_name
HNX::PMS,proposed,PMS,HNX,Stock,VN000000PMS9,Petroleum Mechanical JSC,CTCP Cơ khí xăng dầu,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,e44e8dc15ea0e8c778223e27,active_official_exact_listing_isin_name
HNX::POT,proposed,POT,HNX,Stock,VN000000POT3,Post&Telecommunication Equipment,CTCP Thiết bị Bưu điện,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,05ab4d1d8d300172fd4ef710,active_official_exact_listing_isin_name
HNX::PSW,proposed,PSW,HNX,Stock,VN000000PSW8,South West PetroVietnam Fertilizer and Chemicals JSC,CTCP Phân bón và Hóa chất Dầu khí Tây Nam Bộ,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,38ecc0395fcbd3bf62d26796,active_official_exact_listing_isin_name
HNX::PTS,proposed,PTS,HNX,Stock,VN000000PTS4,Haiphong PTS JSC,CTCP Vận tải và Dịch vụ Petrolimex Hải Phòng,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,453f241814624d7ae560322a,active_official_exact_listing_isin_name
HNX::PV2,proposed,PV2,HNX,Stock,VN000000PV26,PV2 Investment JSC,Công ty cổ phần GENEA CAPITAL,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,ba95aa7b4bb19d7a4c4bc059,active_official_exact_listing_isin_name
HNX::PVB,proposed,PVB,HNX,Stock,VN000000PVB6,PetroVietnam Coating JSC,CTCP Bọc Ống Dầu khí Việt Nam,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,bac2d7e3ea6d550874a5847b,active_official_exact_listing_isin_name
HNX::PVC,proposed,PVC,HNX,Stock,VN000000PVC4,Petrovietnam Drilling Mud JSC,Tổng Công ty Hóa chất và Dịch vụ Dầu khí - CTCP (PVChem),hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,625521c321c2c3e71e8cd569,active_official_exact_listing_isin_name
HNX::PVG,proposed,PVG,HNX,Stock,VN000000PVG5,Petro Vietnam LPG JSC,Công ty cổ phần Kinh doanh LPG Việt Nam,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,74cb35e4cee2f798e20a8a08,active_official_exact_listing_isin_name
HNX::PVS,proposed,PVS,HNX,Stock,VN000000PVS0,Petrovietnam Technical Services Corp,Tổng CTCP Dịch Vụ Kỹ Thuật Dầu Khí Việt Nam,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,52ede8cea7624f932b7bfd70,active_official_exact_listing_isin_name
HNX::S99,proposed,S99,HNX,Stock,VN000000S990,SCI JSC,Công ty cổ phần SCI,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,7ba1e5971560f8e084f9fcce,active_official_exact_listing_isin_name
HNX::SD5,proposed,SD5,HNX,Stock,VN000000SD58,Song Da No. 5 JSC,CTCP Sông Đà 5,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,85d0e6643fcc26640486cdc1,active_official_exact_listing_isin_name
HNX::SD9,proposed,SD9,HNX,Stock,VN000000SD90,Song Da No. 9 JSC,CTCP Sông Đà 9,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,f571201b1138bc9affca8acf,active_official_exact_listing_isin_name
HNX::SJE,proposed,SJE,HNX,Stock,VN000000SJE9,Song Da N011 JSC,CTCP Sông Đà 11,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,f06f3f839b4968000b848c97,active_official_exact_listing_isin_name
HNX::THT,proposed,THT,HNX,Stock,VN000000THT9,Vinacomin HaTu Coal JSC,CTCP Than Hà Tu - Vinacomin,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,6273c166ab417f62eae17ad7,active_official_exact_listing_isin_name
HNX::TSB,proposed,TSB,HNX,Stock,VN000000TSB4,Tiasang Battery JSC,CTCP Ắc quy Tia Sáng,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,975c17d6f38f4176079542fd,active_official_exact_listing_isin_name
HNX::TV3,proposed,TV3,HNX,Stock,VN000000TV30,Power Engineering Consulting JSC 3,Công ty cổ phần Tư vấn Xây dựng điện 3,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,dcb2702697bdb89c17c63c0b,active_official_exact_listing_isin_name
HNX::TV4,proposed,TV4,HNX,Stock,VN000000TV48,Power Engineering Consulting JSC 4,CTCP Tư vấn Xây dựng điện 4,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,92ad453dd83a63c8e849df84,active_official_exact_listing_isin_name
HNX::TXM,proposed,TXM,HNX,Stock,VN000000TXM1,Gypsum And Cement JSC,CTCP Vicem Thạch cao Xi măng,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,7585cce8f1260e0873cac8b0,active_official_exact_listing_isin_name
HNX::V12,proposed,V12,HNX,Stock,VN000000V127,Viet Nam Construction JSC No 12,Công ty cổ phần xây dựng số 12,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,81a17f70a06fedf69b88f30a,active_official_exact_listing_isin_name
HNX::VC1,proposed,VC1,HNX,Stock,VN000000VC13,Construction JSC N0 1,Công ty cổ phần xây dựng số 1,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,a3bafbef789bb315449e69c3,active_official_exact_listing_isin_name
HNX::VC2,proposed,VC2,HNX,Stock,VN000000VC21,Vina2 Investment and Construction JSC,Công ty cổ phần Đầu tư và Xây dựng VINA2,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,5958055cae6d20c4e7f6ebc1,active_official_exact_listing_isin_name
HNX::VC3,proposed,VC3,HNX,Stock,VN000000VC39,Vietnam Construction JSC No. 3,Công ty Cổ phần Tập đoàn Nam Mê Kông,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,2fc6262a991fcb5f1bd5aa62,active_official_exact_listing_isin_name
HNX::VC6,proposed,VC6,HNX,Stock,VN000000VC62,Visicons Construction and Investment JSC,Công ty cổ phần Xây dựng và đầu tư Visicons,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,c776253a5ca6934a43f01279,active_official_exact_listing_isin_name
HNX::VC9,proposed,VC9,HNX,Stock,VN000000VC96,Construction JSC No 9,Công ty cổ phần xây dựng số 9- VC9,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,ad4362584a3ede933649d506,active_official_exact_listing_isin_name
HNX::VE1,proposed,VE1,HNX,Stock,VN000000VE11,VNECO1,CTCP Xây dựng điện VNECO 1,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,b30b39b64c01c6abf52bbe9c,active_official_exact_listing_isin_name
HNX::VNR,proposed,VNR,HNX,Stock,VN000000VNR7,Vietnam National Reinsurance,Tổng CTCP Tái Bảo hiểm Quốc gia Việt Nam,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,f19dbca6170818d1a4109e46,active_official_exact_listing_isin_name
HNX::VSM,proposed,VSM,HNX,Stock,VN000000VSM7,Central Container JSC,CTCP Container Miền Trung,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,0466ce065b133f7fff7ee825,active_official_exact_listing_isin_name
HNX::WCS,proposed,WCS,HNX,Stock,VN000000WCS6,West Coach Station JSC,CTCP Bến xe Miền Tây,hnx_listed_securities,exchange_directory,https://www.hnx.vn/cophieu-etfs/chung-khoan-ny.html,fd5e8bce0b3ada6a5ff333e8,active_official_exact_listing_isin_name
HOSE::CNG,proposed,CNG,HOSE,Stock,VN000000CNG0,CNG Vietnam JSC,CNG Viet Nam Joint Stock Company,hose_listed_stocks,listed_companies_subset,https://api.hsx.vn/l/api/v1/2/securities/stock,257d0ddb0058ce41342a3df4,active_official_exact_listing_isin_name
HOSE::CVT,proposed,CVT,HOSE,Stock,VN000000CVT6,CMC JSC,CMC Joint Stock Company,hose_listed_stocks,listed_companies_subset,https://api.hsx.vn/l/api/v1/2/securities/stock,7d78bcb9d8ab2c439af95740,active_official_exact_listing_isin_name
HOSE::DBT,proposed,DBT,HOSE,Stock,VN000000DBT6,Ben Tre Pharmaceutical JSC,BenTre Pharmaceutical Joint Stock Company,hose_listed_stocks,listed_companies_subset,https://api.hsx.vn/l/api/v1/2/securities/stock,bb994649b905980bcdc76a8d,active_official_exact_listing_isin_name
HOSE::DHA,proposed,DHA,HOSE,Stock,VN000000DHA3,Hoa An JSC,Hoa An Joint Stock Company,hose_listed_stocks,listed_companies_subset,https://api.hsx.vn/l/api/v1/2/securities/stock,b003ba5be68029f90b04e56d,active_official_exact_listing_isin_name
HOSE::DHM,proposed,DHM,HOSE,Stock,VN000000DHM8,Duong Hieu Trading and Mining JSC,DHM Investment and Trading Joint Stock Company,hose_listed_stocks,listed_companies_subset,https://api.hsx.vn/l/api/v1/2/securities/stock,79d5f1edef20086762b48fcd,active_official_exact_listing_isin_name
HOSE::DTA,proposed,DTA,HOSE,Stock,VN000000DTA8,De Tam JSC,De Tam Joint Stock Company,hose_listed_stocks,listed_companies_subset,https://api.hsx.vn/l/api/v1/2/securities/stock,0ffd8aeddf47a16ece9bb1f5,active_official_exact_listing_isin_name
HOSE::FUEDCMID,proposed,FUEDCMID,HOSE,ETF,VN0FUEDCMID9,DCVFMVN MID CAP ETF,DCVFMVNMIDCAP ETF,hose_etf_list,listed_companies_subset,https://api.hsx.vn/l/api/v1/2/securities/etf,6efcd5f802cec37af3247f2c,active_official_exact_listing_isin_name
HOSE::FUEIP100,proposed,FUEIP100,HOSE,ETF,VN0FUEIP1007,IPAAM VN100 ETF,IPA PARTNER VN100 ETF,hose_etf_list,listed_companies_subset,https://api.hsx.vn/l/api/v1/2/securities/etf,4a6057060dc448f1bd519a27,active_official_exact_listing_isin_name
HOSE::FUEVFVND,proposed,FUEVFVND,HOSE,ETF,VN0FUEVFVND5,VFMVN Diamond ETF,DCVFMVN DIAMOND ETF,hose_etf_list,listed_companies_subset,https://api.hsx.vn/l/api/v1/2/securities/etf,87d91604d2129abe2fcadd7f,active_official_exact_listing_isin_name
HOSE::HSG,proposed,HSG,HOSE,Stock,VN000000HSG8,Hoasen Group,Hoa Sen Group,hose_listed_stocks,listed_companies_subset,https://api.hsx.vn/l/api/v1/2/securities/stock,79bfd07e9f348a880e214cc0,active_official_exact_listing_isin_name
HOSE::HVH,proposed,HVH,HOSE,Stock,VN000000HVH0,HVC Investment and Technology JSC,HVC Investment and Technology Joint Stock Company,hose_listed_stocks,listed_companies_subset,https://api.hsx.vn/l/api/v1/2/securities/stock,86e96c73f4e58435c7d3da4f,active_official_exact_listing_isin_name
HOSE::NAF,proposed,NAF,HOSE,Stock,VN000000NAF6,Nafoods Group JSC,Nafoods Group Joint Stock Company,hose_listed_stocks,listed_companies_subset,https://api.hsx.vn/l/api/v1/2/securities/stock,aa8976637cf835c174b6d658,active_official_exact_listing_isin_name
HOSE::PAN,proposed,PAN,HOSE,Stock,VN000000PAN5,PAN Group JSC,The PAN Group Joint Stock Company,hose_listed_stocks,listed_companies_subset,https://api.hsx.vn/l/api/v1/2/securities/stock,45ac0ac3d9c89ba95400fdd6,active_official_exact_listing_isin_name
HOSE::PC1,proposed,PC1,HOSE,Stock,VN000000PC11,PC1 Group JSC,PC1 Group Joint Stock Company,hose_listed_stocks,listed_companies_subset,https://api.hsx.vn/l/api/v1/2/securities/stock,4259d1cb16650b866feff761,active_official_exact_listing_isin_name
HOSE::SC5,proposed,SC5,HOSE,Stock,VN000000SC59,Construction JSC No5,Construction Joint Stock Company No.5,hose_listed_stocks,listed_companies_subset,https://api.hsx.vn/l/api/v1/2/securities/stock,d5b12fb95ba2bebf9d995b11,active_official_exact_listing_isin_name
HOSE::SGT,proposed,SGT,HOSE,Stock,VN000000SGT3,Saigon Telecommunication & Technologies Corp,Sai Gon Telecommunication & Technologies Corporation,hose_listed_stocks,listed_companies_subset,https://api.hsx.vn/l/api/v1/2/securities/stock,74a49d36a92e6f0951a65234,active_official_exact_listing_isin_name
HOSE::SPM,proposed,SPM,HOSE,Stock,VN000000SPM9,SPM Corp,S.P.M Corporation,hose_listed_stocks,listed_companies_subset,https://api.hsx.vn/l/api/v1/2/securities/stock,f49bb555e7bcb4c571791a8a,active_official_exact_listing_isin_name
HOSE::TNT,proposed,TNT,HOSE,Stock,VN000000TNT7,TNT Group JSC,TNT Group Joint Stock Company,hose_listed_stocks,listed_companies_subset,https://api.hsx.vn/l/api/v1/2/securities/stock,d8d66b67c1506b9ad52515e1,active_official_exact_listing_isin_name
HOSE::VCA,proposed,VCA,HOSE,Stock,VN000000VCA6,Vnsteel Vicasa JSC,VICASA Steel Joint Stock Company,hose_listed_stocks,listed_companies_subset,https://api.hsx.vn/l/api/v1/2/securities/stock,3c13920604e34c3c9fedf9a3,active_official_exact_listing_isin_name
HOSE::VTO,proposed,VTO,HOSE,Stock,VN000000VTO1,Vietnam Tanker JSC,Viet Nam Tanker Joint Stock Company,hose_listed_stocks,listed_companies_subset,https://api.hsx.vn/l/api/v1/2/securities/stock,67c1e00b92cedb63bf15ec71,active_official_exact_listing_isin_name
ISE::GVR,proposed,GVR,ISE,Stock,IE00BD6JX574,Glenveagh Properties PLC,GLENVEAGH PROP.PLC,euronext_equities,exchange_directory,https://live.euronext.com/pd_es/data/stocks/download?mics=dm_all_stock,8880e261af808f582b668eb7,active_official_exact_listing_isin_name
KOSDAQ::000440,proposed,000440,KOSDAQ,Stock,KR7000440008,Joong Ang Enervis Co. Ltd,JA Enervis,krx_listed_companies,exchange_directory,https://global.krx.co.kr/contents/GLB/03/0308/0308010000/GLB0308010000.jsp,debdbbe0fad3d44269d03e62,active_official_exact_listing_isin_name
KOSDAQ::0037T0,proposed,0037T0,KOSDAQ,Stock,KR70037T0008,KB No. 32 Special Purpose Acquisition Company,KB No.32 SPAC,krx_listed_companies,exchange_directory,https://global.krx.co.kr/contents/GLB/03/0308/0308010000/GLB0308010000.jsp,f35c1806041cf5a84cf21915,active_official_exact_listing_isin_name
KOSDAQ::006140,proposed,006140,KOSDAQ,Stock,KR7006140008,PJ Electronics Co. Ltd,PJ Electro,krx_listed_companies,exchange_directory,https://global.krx.co.kr/contents/GLB/03/0308/0308010000/GLB0308010000.jsp,3a178381858b8c9757b68cc9,active_official_exact_listing_isin_name
KOSDAQ::012790,proposed,012790,KOSDAQ,Stock,KR7012790002,Sinil Pharmaceutical Co. Ltd,Shinil Pharm,krx_listed_companies,exchange_directory,https://global.krx.co.kr/contents/GLB/03/0308/0308010000/GLB0308010000.jsp,a7e3ebfbae5b95bd228f44d2,active_official_exact_listing_isin_name
KOSDAQ::023440,proposed,023440,KOSDAQ,Stock,KR7023440001,J Steel Co. Holdings Inc.,JSCO Holdings,krx_listed_companies,exchange_directory,https://global.krx.co.kr/contents/GLB/03/0308/0308010000/GLB0308010000.jsp,2fe2b2d55e56468277b550ad,active_official_exact_listing_isin_name
KOSDAQ::025950,proposed,025950,KOSDAQ,Stock,KR7025950007,Dongsin Engineering & Construction,DongshinE&C,krx_listed_companies,exchange_directory,https://global.krx.co.kr/contents/GLB/03/0308/0308010000/GLB0308010000.jsp,13f73825ecd152a50d658f89,active_official_exact_listing_isin_name
KOSDAQ::027830,proposed,027830,KOSDAQ,Stock,KR7027830009,Daesung Private Equity Inc,Daesung PE,krx_listed_companies,exchange_directory,https://global.krx.co.kr/contents/GLB/03/0308/0308010000/GLB0308010000.jsp,acd8ff2704f4f479c47ec1bb,active_official_exact_listing_isin_name
KOSDAQ::032820,proposed,032820,KOSDAQ,Stock,KR7032820003,Woori Technology Inc,"WooriTG, Inc.",krx_listed_companies,exchange_directory,https://global.krx.co.kr/contents/GLB/03/0308/0308010000/GLB0308010000.jsp,87514e3a5aed569b8a76645a,active_official_exact_listing_isin_name
KOSDAQ::034940,proposed,034940,KOSDAQ,Stock,KR7034940007,ChoA Pharmaceutical Co.Ltd,ChoA Pharm.,krx_listed_companies,exchange_directory,https://global.krx.co.kr/contents/GLB/03/0308/0308010000/GLB0308010000.jsp,7f29334abd85479b2cff75ca,active_official_exact_listing_isin_name
KOSDAQ::035620,proposed,035620,KOSDAQ,Stock,KR7035620004,Barunson Entertainment & Arts Corporation,Barunson E&A,krx_listed_companies,exchange_directory,https://global.krx.co.kr/contents/GLB/03/0308/0308010000/GLB0308010000.jsp,46149af4ba5d629fa9feadbd,active_official_exact_listing_isin_name
KOSDAQ::035900,proposed,035900,KOSDAQ,Stock,KR7035900000,JYP Entertainment Corporation,JYP Ent.,krx_listed_companies,exchange_directory,https://global.krx.co.kr/contents/GLB/03/0308/0308010000/GLB0308010000.jsp,738e8a38ac382d70948b92df,active_official_exact_listing_isin_name
KOSDAQ::036030,proposed,036030,KOSDAQ,Stock,KR7036030005,KT Hitel Corporation. Limited,kt alpha,krx_listed_companies,exchange_directory,https://global.krx.co.kr/contents/GLB/03/0308/0308010000/GLB0308010000.jsp,a30514d35addd5c18745dfee,active_official_exact_listing_isin_name
