listing_key,ticker,local_exchange,twelvedata_exchange,twelvedata_mic,local_name,twelvedata_name,local_figi,twelvedata_figi,twelvedata_type
KOSDAQ::0004Y0,0004Y0,KOSDAQ,KRX,XKRX,DB Finance No.14 SPAC,"DB Finance No.14 Special Purpose Acquisition Co., Ltd.",BBG01VK7HK27,BBG01VK7HK45,Common Stock
KRX::000500,000500,KRX,KRX,XKRX,Gaon Cable,"Gaon Cable Co., Ltd.",BBG000BDRGX7,BBG000BDRH56,Common Stock
SZSE::000501,000501,SZSE,SZSE,XSHE,Wushang Group Co Ltd,"Wushang Group Co., Ltd.",BBG000BZGFB6,BBG000BZGG42,Common Stock
SZSE::000503,000503,SZSE,SZSE,XSHE,China Reform Health Management and Services Group Co Ltd,"China Reform Health Management Co., Ltd.",BBG000BZDYR1,BBG000BZDZM3,Common Stock
SZSE::000504,000504,SZSE,SZSE,XSHE,Nanhua Bio Medicine Co Ltd,"Nanhua Bio-Medicine Co., Ltd.",BBG000BZ95F2,BBG000BZ95Y1,Common Stock
SZSE::000505,000505,SZSE,SZSE,XSHE,Hainan Pearl River Holdings Co Ltd,"Hainan Jingliang Holdings Co., Ltd.",BBG000BZC1X7,BBG000BZC2P4,Common Stock
SZSE::000506,000506,SZSE,SZSE,XSHE,Zhongrun Resources Investment,"Zhongrun Resources Investment Co., Ltd.",BBG000BZG1F3,BBG000BZG537,Common Stock
SZSE::000507,000507,SZSE,SZSE,XSHE,Zhuhai Port Co Ltd,"Zhuhai Port Co., Ltd.",BBG000BZB989,BBG000BZBBC9,Common Stock
SZSE::000509,000509,SZSE,SZSE,XSHE,Huasu Holdings Co Ltd,"Huasu Holdings Co., Ltd.",BBG000BZFZS5,BBG000BZG0L8,Common Stock
SZSE::000510,000510,SZSE,SZSE,XSHE,Sichuan Jinlu Group Co Ltd,Sichuan Xinjilu Group Co. Ltd.,BBG000BZFYJ8,BBG000BZFZ23,Common Stock
SZSE::000513,000513,SZSE,SZSE,XSHE,Livzon Pharmaceutical Group Inc,Livzon Pharmaceutical Group Inc.,BBG000BZGRC9,BBG000BZGSF4,Common Stock
SZSE::000514,000514,SZSE,SZSE,XSHE,Chongqing Yukaifa Co Ltd,"Chongqing Yukaifa Co., Ltd.",BBG000BZB1D0,BBG000BZB2Y5,Common Stock
SZSE::000516,000516,SZSE,SZSE,XSHE,Xian International Medical Investment Co Ltd,Xi'an International Medical Investment Co. Ltd.,BBG000BZGHP7,BBG000BZGJF4,Common Stock
SZSE::000517,000517,SZSE,SZSE,XSHE,Rongan Property Co Ltd,"Rongan Property Co., Ltd.",BBG000BZCW41,BBG000BZCWL2,Common Stock
SZSE::000518,000518,SZSE,SZSE,XSHE,Jiangsu Sihuan Bioengineering Co Ltd,"Jiangsu Sihuan Bioengineering Co., Ltd.",BBG000BZCCZ1,BBG000BZCF39,Common Stock
SZSE::000519,000519,SZSE,SZSE,XSHE,North Industries Group Red Arrow Co Ltd,"North Industries Group Co., Ltd.",BBG000BZ9NC6,BBG000BZ9PK2,Common Stock
SZSE::000521,000521,SZSE,SZSE,XSHE,Changhong Meiling Co Ltd,"Changhong Meiling Co., Ltd.",BBG000BZC568,BBG000BZC6C9,Common Stock
SZSE::000523,000523,SZSE,SZSE,XSHE,Lonkey Industrial Co Ltd Guangzhou,"Hongmian Zhihui Science and Technology Co., Ltd.",BBG000BZCNQ7,BBG000BZCQ71,Common Stock
SZSE::000524,000524,SZSE,SZSE,XSHE,Guangzhou Dongfang Hotel Co Ltd,"Guangzhou Lingnan Group Co., Ltd.",BBG000BZBS14,BBG000BZBSN0,Common Stock
SZSE::000525,000525,SZSE,SZSE,XSHE,Nanjing Red Sun Co Ltd,"Nanjing Redsun Co., Ltd.",BBG000BZCTM8,BBG000BZCVT6,Common Stock
SZSE::000526,000526,SZSE,SZSE,XSHE,Xiamen Insight Investment Co Ltd,"Xueda Xiamen Education Technology Co., Ltd.",BBG000BZGGD2,BBG000BZGHH6,Common Stock
SZSE::000528,000528,SZSE,SZSE,XSHE,Guangxi Liugong Machinery Co Ltd,"Guangxi Liugong Machinery Co., Ltd.",BBG000BZBKW7,BBG000BZBLX4,Common Stock
SZSE::000529,000529,SZSE,SZSE,XSHE,Guangdong Guanghong Holdings Co Ltd,"Guangdong Guanghong Holdings Co., Ltd.",BBG000BZBHV5,BBG000BZBK75,Common Stock
SZSE::000530,000530,SZSE,SZSE,XSHE,Bingshan Refrigeration & Heat Transfer Technologies Co Ltd,"Bingshan Refrigeration & Heat Transfer Technologies Co., Ltd.",BBG000BZB667,BBG000BZB6W8,Common Stock
