status,mapped_exchange,fd_exchange,fd_symbol,fd_name,fd_isin,fd_sector,official_ticker,official_name,official_isin,official_source_key,evidence
same_ticker_name,NYSE,NYQ,NMS,Nuveen Minnesota Quality Municipal Income Fund,,Financials,NMS,Nuveen Minnesota Quality Municipal Income Fund,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,NMZ,Nuveen Municipal High Income Opportunity Fund,,Financials,NMZ,"Nuveen Municipal High Income Opportunity Fund Common Stock, $0.01 par value, per share",,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,NPCT,Nuveen Core Plus Impact Fund,,Financials,NPCT,Nuveen Core Plus Impact Fund Common Shares of Beneficial Interest,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,NUW,Nuveen AMT-Free Municipal Value Fund,,Financials,NUW,Nuveen AMT-Free Municipal Value Fund,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,NXG,NXG NextGen Infrastructure Income Fund Common Shares of Beneficial Interest,,Financials,NXG,NXG NextGen Infrastructure Income Fund Common Shares of Beneficial Interest,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,PAI,Western Asset Investment Grade Income Fund Inc.,,Financials,PAI,Western Asset Investment Grade Income Fund Inc.,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,PAXS,PIMCO Access Income Fund Common Shares of Beneficial Interest,,Financials,PAXS,PIMCO Access Income Fund Common Shares of Beneficial Interest,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,PCM,PCM Fund Inc. Common Stock,,Financials,PCM,"PCM Fund, Inc. Common Stock",,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,PDCC,Pearl Diver Credit Company Inc. Common Stock,,Financials,PDCC,Pearl Diver Credit Company Inc. Common Stock,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,PDO,Pimco Dynamic Income Opportunities Fund,,Financials,PDO,PIMCO Dynamic Income Opportunities Fund Common Shares of Beneficial Interest,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,PDT,John Hancock Premium Dividend Fund,,Financials,PDT,John Hancock Premium Dividend Fund,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,PDX,PIMCO Dynamic Income Strategy Fund Common Shares of Beneficial Interest,,Financials,PDX,PIMCO Dynamic Income Strategy Fund Common Shares of Beneficial Interest,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,PEO,"Adams Natural Resources Fund, Inc.",,Financials,PEO,"Adams Natural Resources Fund, Inc. Common Stock",,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,PFL,PIMCO Income Strategy Fund,,Financials,PFL,PIMCO Income Strategy Fund Shares of Beneficial Interest,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,PFN,PIMCO Income Strategy Fund,,Financials,PFN,PIMCO Income Strategy Fund II,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,PHK,PIMCO High Income Fund,,Financials,PHK,Pimco High Income Fund,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,PNI,PIMCO New York Municipal Income Fund,,Financials,PNI,Pimco New York Municipal Income Fund II Common Shares of Beneficial Interest,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,RA,Brookfield Real Assets Income Fund Inc.,,Financials,RA,Brookfield Real Assets Income Fund Inc. Common Stock,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,RFI,"Cohen & Steers Total Return Realty Fund, Inc.",,Financials,RFI,"Cohen & Steers Total Return Realty Fund, Inc. Common Stock",,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,RFM,"RiverNorth Flexible Municipal Income Fund, Inc.",,Financials,RFM,"RiverNorth Flexible Municipal Income Fund, Inc. Common Stock",,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,RFMZ,"RiverNorth Flexible Municipal Income Fund II, Inc.",,Financials,RFMZ,"RiverNorth Flexible Municipal Income Fund II, Inc. Common Stock",,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,RIV,"RiverNorth Opportunities Fund, Inc.",,Financials,RIV,"RiverNorth Opportunities Fund, Inc. Common Stock",,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,RLTY,Cohen & Steers Real Estate Opportunities and Income Fund Common Shares of Beneficial Interest,,Financials,RLTY,Cohen & Steers Real Estate Opportunities and Income Fund Common Shares of Beneficial Interest,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,RMI,"RiverNorth Opportunistic Municipal Income Fund, Inc.",,Financials,RMI,"RiverNorth Opportunistic Municipal Income Fund, Inc. Common Stock",,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,RMMZ,RiverNorth Managed Duration Municipal Income Fund II Inc. Common Stock,,Financials,RMMZ,"RiverNorth Managed Duration Municipal Income Fund II, Inc. Common Stock",,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,RMT,"Royce Micro-Cap Trust, Inc.",,Financials,RMT,"Royce Micro-Cap Trust, Inc. Common Stock",,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,RQI,"Cohen & Steers Quality Income Realty Fund, Inc.",,Financials,RQI,Cohen & Steers Quality Income Realty Fund Inc Common Shares,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,SABA,Saba Capital Income & Opportunities Fund II Shares of Beneficial Interest,,Financials,SABA,Saba Capital Income & Opportunities Fund II Shares of Beneficial Interest,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,SDHY,PGIM Short Duration High Yield Opportunities Fund,,Financials,SDHY,PGIM Short Duration High Yield Opportunities Fund Common Shares,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,SKLZ,Skillz Inc,,Communication Services,SKLZ,Skillz Inc.,,sec_company_tickers_exchange,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,SOR,"Source Capital, Inc.",,Financials,SOR,SOURCE CAPITAL /DE/,,sec_company_tickers_exchange,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,SPE,"Special Opportunities Fund, Inc.",,Financials,SPE,"Special Opportunities Fund, Inc Common Stock",,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,,Financials,SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,STK,Columbia Seligman Premium Technology Growth Fund,,Financials,STK,Columbia Seligman Premium Technology Growth Fund Inc,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,TDF,"Templeton Dragon Fund, Inc.",,Financials,TDF,"Templeton Dragon Fund, Inc. Common Stock",,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,THR,"Thermon Group Holdings, Inc.",,Industrials,THR,"Thermon Group Holdings, Inc.",,sec_company_tickers_exchange,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,TWN,"The Taiwan Fund, Inc.",,Financials,TWN,"Taiwan Fund, Inc. (The) Common Stock",,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,TY,Tri-Continental Corporation,,Financials,TY,Tri Continental Corporation Common Stock,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,TYG,Tortoise Energy Infrastructure Corporation,,Financials,TYG,Tortoise Energy Infrastructure Corporation Common Stock,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,USA,Liberty All-Star Equity Fund,US5301581048,Financials,USA,Liberty All-Star Equity Fund Common Stock,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,VRE,Veris Residential Inc. Common Stock,,Real Estate,VRE,"Veris Residential, Inc.",,sec_company_tickers_exchange,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,VVR,Invesco Senior Income Trust,,Financials,VVR,Invesco Senior Income Trust Common Stock (DE),,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,WIW,Western Asset Inflation-Linked Opportunities & Income Fund,,Financials,WIW,Western Asset Inflation-Linked Opportunities & Income Fund,,nasdaq_other_listed,official active reference: ticker + name
same_ticker_name,NYSE,NYQ,YRD,Yiren Digital Ltd.,US98585L1008,Financials,YRD,Yiren Digital Ltd.,,sec_company_tickers_exchange,official active reference: ticker + name
same_ticker_name,OSL,OSL,ROM.OL,RomReal Limited,,Real Estate,ROM,ROMREAL,BMG763301022,euronext_equities,official active reference: ticker + name
same_ticker_name,OTC,PNK,ABZPF,Aboitiz Power Corporation,,Utilities,ABZPF,ABOITIZ POWER CORP,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,ABZPY,Aboitiz Power Corporation,,Utilities,ABZPY,ABOITIZ POWER UNSP/ADR,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,AETLF,Aeris Environmental Ltd,,Industrials,AETLF,AERIS ENVIRONMENTAL LTD,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,AGFAF,Digicann Ventures Inc.,CA0085052086,Health Care,AGFAF,DIGICANN VENTURES INC,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,APNHF,Aspen Pharmacare Holdings Limited,,Health Care,APNHF,ASPEN PHARMACARE HLDGS,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,APTTF,Asian Pay Television Trust,,Communication Services,APTTF,ASIAN PAY TELEVISION TR,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,ASUUY,ASUSTeK Computer Inc.,,Information Technology,ASUUY,ASUSTEK COMPUTER INC REGS,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,BPHLF,Bank of the Philippine Islands,,Financials,BPHLF,BANK OF PHILIPPNE ISLANDS,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,BTCY,"Biotricity, Inc.",,Health Care,BTCY,BIOTRICITY INC,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,BUHPF,Bumrungrad Hospital Public Company Limited,TH0168A10Z19,Health Care,BUHPF,Bumrungrad Hospital Public Co Limited/ADR,,sec_company_tickers_exchange,official active reference: ticker + name
same_ticker_name,OTC,PNK,ESSI,"Eco Science Solutions, Inc.",,Health Care,ESSI,"ECO SCIENCE SOLUTIONS, INC.",,sec_company_tickers_exchange,official active reference: ticker + name
same_ticker_name,OTC,PNK,FANDF,FirstRand Limited,,Financials,FANDF,FIRSTRAND LTD,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,FKSHF,Fukushima Galilei Co.Ltd.,,Industrials,FKSHF,FUKUSHIMA GALILEI CO LTD,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,FRCGF,Faircourt Gold Income Corp.,,Financials,FRCGF,FAIRCOURT GOLD INCOME  A,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,FSGCY,First Gen Corporation,,Utilities,FSGCY,FIRST GEN CORP UNSP/ADR,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,HKTTF,HKT Trust and HKT Limited,,Communication Services,HKTTF,HKT TRUST AND HKT LTD ORD,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,HKTTY,HKT Trust and HKT Limited,,Communication Services,HKTTY,HKT TRUST AND HK UNSP/ADR,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,IGSC,IGS Capital Group Limited,,Consumer Staples,IGSC,IGS CAPITAL GROUP LTD,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,KAVL,"Kaival Brands Innovations Group, Inc.",,Consumer Staples,KAVL,"Kaival Brands Innovations Group, Inc.",,sec_company_tickers_exchange,official active reference: ticker + name
same_ticker_name,OTC,PNK,MFMLF,International Iconic Gold Exploration Corp.,,Materials,MFMLF,INTERNATIONAL ICONIC GOLD,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,NEGXF,NexgenRx Inc.,,Health Care,NEGXF,NEXGENRX INC,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,NWPIF,Flint Corp.,,Energy,NWPIF,FLINT CORP,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,PUSOF,Aapki Ventures Inc.,,Information Technology,PUSOF,AAPKI VENTURES INC,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,RFNDF,Rural Funds Group,,Real Estate,RFNDF,RURAL FUNDS GROUP ORD,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,ROVMF,Stockworks Gold Inc.,,Materials,ROVMF,STOCKWORKS GOLD INC,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,SGDH,AI Metaverse Holdings Corp.,,Industrials,SGDH,AI METAVERSE HOLDINGS CP,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,SGTB,"Suggestion Box, Inc.",,Information Technology,SGTB,SUGGESTION BOX INC,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,SNGSF,Singamas Container Holdings Limited,,Consumer Discretionary,SNGSF,SINGAMAS CONTAINER,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,SPPJY,Sappi Ltd.,US8030692029,Materials,SPPJY,SAPPI LTD S/ADR,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,STRXF,StrategX Elements Corp.,,Energy,STRXF,STRATEGX ELEMENTS CORP,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,TRFNF,TruFin plc,,Financials,TRFNF,TRUFIN PLC,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,OTC,PNK,TTSH,"Tile Shop Holdings, Inc.",,Consumer Discretionary,TTSH,TILE SHOP HLDGS INC,,otc_markets_stock_screener,official active reference: ticker + name
same_ticker_name,PSE_CZ,PRA,PRAB.PR,Prabos plus a.s.,LU2233156582,Consumer Discretionary,PRAB,PRABOS PLUS,CZ0005131318,pse_cz_shares_directory,official active reference: ticker + name
same_ticker_name,QSE,DOH,ORDS.QA,Ooredoo Q.P.S.C.,,Communication Services,ORDS,Ooredoo,,qse_market_watch,official active reference: ticker + name
same_ticker_name,SET,SET,A.BK,Areeya Property Public Company Limited,,Real Estate,A,AREEYA PROPERTY PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,ACE.BK,Absolute Clean Energy Public Company Limited,TH8906010005,Utilities,ACE,ABSOLUTE CLEAN ENERGY PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,ACG.BK,Autocorp Holding Public Company Limited,,Consumer Discretionary,ACG,AUTOCORP HOLDING PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,ADB.BK,Applied DB Public Company Limited,,Materials,ADB,APPLIED DB PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,AF.BK,AIRA Factoring Public Company Limited,,Financials,AF,AIRA FACTORING PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,AHC.BK,Aikchol Hospital Public Company Limited,US42809H1077,Health Care,AHC,AIKCHOL HOSPITAL PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,AI.BK,Asian Insulators Public Company Limited,,Information Technology,AI,ASIAN INSULATORS PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,AIE.BK,AI Energy Public Company Limited,,Energy,AIE,AI ENERGY PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,AIT.BK,Advanced Information Technology Public Company Limited,,Information Technology,AIT,"ADVANCED INFORMATION TECHNOLOGY PUBLIC CO.,LTD.",,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,AJA.BK,AJ Advance Technology Public Company Limited,,Information Technology,AJA,AJ ADVANCE TECHNOLOGY PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,AKP.BK,Akkhie Prakarn Public Company Limited,,Industrials,AKP,AKKHIE PRAKARN PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,AKR.BK,Ekarat Engineering Public Company Limited,,Information Technology,AKR,EKARAT ENGINEERING PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,ALT.BK,ALT Telecom Public Company Limited,,Information Technology,ALT,ALT TELECOM PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,AMA.BK,Ama Marine Public Company Limited,,Industrials,AMA,AMA MARINE PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,AP.BK,AP (Thailand) Public Company Limited,,Real Estate,AP,AP (THAILAND) PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,APP.BK,Applicad Public Company Limited,,Information Technology,APP,APPLICAD PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,ASN.BK,ASN Broker Public Company Limited,,Financials,ASN,ASN BROKER PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,AU.BK,After You Public Company Limited,,Consumer Discretionary,AU,AFTER YOU PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,AWC.BK,Asset World Corp Public Company Limited,,Consumer Discretionary,AWC,ASSET WORLD CORP PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,B.BK,Begistics Public Company Limited,,Industrials,B,BEGISTICS PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,BA.BK,Bangkok Airways Public Company Limited,TH4403010002,Industrials,BA,BANGKOK AIRWAYS PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,BCH.BK,Bangkok Chain Hospital Public Company Limited,,Health Care,BCH,BANGKOK CHAIN HOSPITAL PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,BCP.BK,Bangchak Corporation Public Company Limited,,Energy,BCP,BANGCHAK CORPORATION PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,BGC.BK,BG Container Glass Public Company Limited,,Consumer Discretionary,BGC,BG CONTAINER GLASS PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,BGT.BK,BGT Corporation Public Company Limited,,Consumer Discretionary,BGT,BGT CORPORATION PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,BH.BK,Bumrungrad Hospital Public Company Limited,TH0168A10Z19,Health Care,BH,BUMRUNGRAD HOSPITAL PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,BIG.BK,Big Camera Corporation Public Company Limited,,Consumer Discretionary,BIG,BIG CAMERA CORPORATION PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,BM.BK,Bangkok Sheet Metal Public Company Limited,,Industrials,BM,BANGKOK SHEET METAL PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,BOL.BK,Business Online Public Company Limited,,Industrials,BOL,BUSINESS ONLINE PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,BR.BK,Bangkok Ranch Public Company Limited,,Consumer Staples,BR,BANGKOK RANCH PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,BRR.BK,Buriram Sugar Public Company Limited,,Consumer Staples,BRR,BURIRAM SUGAR PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,BRRGIF.BK,BURIRAM SUGAR GROUP POWER PLANT INFRASTRUCTURE FUND,,Financials,BRRGIF,BURIRAM SUGAR GROUP POWER PLANT INFRASTRUCTURE FUND,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,BSM.BK,BuilderSmart Public Company Limited,,Industrials,BSM,BUILDERSMART PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,BTSGIF.BK,BTS Rail Mass Transit Growth Infrastructure Fund,,Financials,BTSGIF,BTS RAIL MASS TRANSIT GROWTH INFRASTRUCTURE FUND,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,CAZ.BK,CAZ (Thailand) Public Company Limited,,Industrials,CAZ,CAZ (THAILAND) PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,CBG.BK,Carabao Group Public Company Limited,,Consumer Staples,CBG,CARABAO GROUP PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,CCP.BK,Chonburi Concrete Product Public Company Limited,,Materials,CCP,CHONBURI CONCRETE PRODUCT PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,CHG.BK,Chularat Hospital Public Company Limited,,Health Care,CHG,CHULARAT HOSPITAL PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,CIMBT.BK,CIMB Thai Bank Public Company Limited,,Financials,CIMBT,CIMB THAI BANK PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,CITY.BK,City Steel Public Company Limited,,Industrials,CITY,CITY STEEL PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,CM.BK,Chiangmai Frozen Foods Public Company Limited,TH0317010Z08,Consumer Staples,CM,CHIANGMAI FROZEN FOODS PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,CMO.BK,CMO Public Company Limited,,Communication Services,CMO,CMO PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,CMR.BK,Chiang Mai Ram Medical Business Public Company Limited,TH0432010Z05,Health Care,CMR,CHIANG MAI RAM MEDICAL BUSINESS PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,CNT.BK,Christiani & Nielsen (Thai) Public Company Limited,,Industrials,CNT,CHRISTIANI & NIELSEN (THAI) PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,CPF.BK,Charoen Pokphand Foods Public Company Limited,,Consumer Staples,CPF,CHAROEN POKPHAND FOODS PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,CPL.BK,CPL Group Public Company Limited,,Consumer Discretionary,CPL,CPL GROUP PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,CPNCG.BK,CPN Commercial Growth Leasehold Property Fund,,Real Estate,CPNCG,CPN COMMERCIAL GROWTH LEASEHOLD PROPERTY FUND,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,CPR.BK,CPR Gomu Industrial Public Company Limited,,Consumer Discretionary,CPR,CPR GOMU INDUSTRIAL PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,CRC.BK,Central Retail Corporation Public Company Limited,,Consumer Discretionary,CRC,CENTRAL RETAIL CORPORATION PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,CRD.BK,Chiangmai Rimdoi Public Company Limited,,Industrials,CRD,CHIANGMAI RIMDOI PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,CSC.BK,Crown Seal Public Company Limited,,Consumer Discretionary,CSC,CROWN SEAL PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,CSR.BK,City Sports and Recreation Public Company Limited,,Consumer Discretionary,CSR,CITY SPORTS AND RECREATION PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,CTARAF.BK,Centara Hotels & Resorts Leasehold Property Fund,,Real Estate,CTARAF,CENTARA HOTELS & RESORTS LEASEHOLD PROPERTY FUND,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,CWT.BK,Chai Watana Tannery Group Public Company Limited,,Consumer Discretionary,CWT,CHAI WATANA TANNERY GROUP PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,DCC.BK,Dynasty Ceramic Public Company Limited,,Industrials,DCC,DYNASTY CERAMIC PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,DDD.BK,Do Day Dream Public Company Limited,,Consumer Staples,DDD,DO DAY DREAM PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,DELTA.BK,Delta Electronics (Thailand) Public Company Limited,,Industrials,DELTA,DELTA ELECTRONICS (THAILAND) PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,DRT.BK,Diamond Building Products Public Company Limited,,Industrials,DRT,DIAMOND BUILDING PRODUCTS PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,EA.BK,Energy Absolute Public Company Limited,,Utilities,EA,ENERGY ABSOLUTE PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,ECF.BK,East Coast Furnitech Public Company Limited,,Consumer Discretionary,ECF,EAST COAST FURNITECH PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,EMC.BK,EMC Public Company Limited,,Industrials,EMC,EMC PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,ETC.BK,Earth Tech Environment Public Company Limited,,Utilities,ETC,EARTH TECH ENVIRONMENT PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,ETE.BK,Eastern Technical Engineering Public Company Limited,,Industrials,ETE,EASTERN TECHNICAL ENGINEERING PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,EVER.BK,Everland Public Company Limited,TH0391010004,Real Estate,EVER,EVERLAND PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
