conflict_id,isin,listing_key,ticker,exchange,name,asset_type,action,reason,evidence_status,retained_isin
3e8f10e5188362ae3875,IE00BKWQ0C77,Euronext::STR,STR,Euronext,SPDR MSCI Europe Consumer Discretionary UCITS ETF,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BKWQ0C77
3e8f10e5188362ae3875,IE00BKWQ0C77,LSE::CDCE,CDCE,LSE,SPDR® MSCI Europe Consumer Discretionary UCITS ETF GBP,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BKWQ0C77
3e8f10e5188362ae3875,IE00BKWQ0C77,LSE::CDIS,CDIS,LSE,SPDR® MSCI Europe Consumer Discretionary UCITS ETF,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BKWQ0C77
3e8f10e5188362ae3875,IE00BKWQ0C77,OTC::SPYR,SPYR,OTC,SPYR Inc,Stock,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,IE00BKWQ0C77
3e8f10e5188362ae3875,IE00BKWQ0C77,SIX::STRX,STRX,SIX,SPDR® MSCI Europe Consumer Discretionary UCITS ETF CHF,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BKWQ0C77
3e8f10e5188362ae3875,IE00BKWQ0C77,XETRA::SPYR,SPYR,XETRA,SPDR® MSCI Europe Consumer Discretionary UCITS ETF,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BKWQ0C77
a44a624b132521a1629d,IE00BKWQ0H23,BATS::SPYH,SPYH,BATS,NEOS S&P 500 Hedged Equity Income ETF,ETF,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,IE00BKWQ0H23
a44a624b132521a1629d,IE00BKWQ0H23,Euronext::STW,STW,Euronext,SPDR MSCI Europe Health Care UCITS ETF,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BKWQ0H23
a44a624b132521a1629d,IE00BKWQ0H23,LSE::HEAE,HEAE,LSE,SPDR® MSCI Europe Health Care UCITS ETF GBP,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BKWQ0H23
a44a624b132521a1629d,IE00BKWQ0H23,LSE::HLTH,HLTH,LSE,SPDR® MSCI Europe Health Care UCITS ETF,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BKWQ0H23
a44a624b132521a1629d,IE00BKWQ0H23,SIX::STWX,STWX,SIX,SPDR® MSCI Europe Health Care UCITS ETF CHF,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BKWQ0H23
a44a624b132521a1629d,IE00BKWQ0H23,XETRA::SPYH,SPYH,XETRA,SPDR® MSCI Europe Health Care UCITS ETF,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BKWQ0H23
0892b36abbcbeab24953,IE00BKWQ0N82,LSE::TELE,TELE,LSE,SSgA SPDR ETFs Europe II Public Limited Company - SPDR MSCI Europe Telecommunications UCITS ETF,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BKWQ0N82
0892b36abbcbeab24953,IE00BKWQ0N82,OTC::STTX,STTX,OTC,Stratex Oil & Gas,Stock,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,IE00BKWQ0N82
0892b36abbcbeab24953,IE00BKWQ0N82,SIX::STTX,STTX,SIX,SPDR® MSCI Europe Communication Services UCITS ETF CHF,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BKWQ0N82
0892b36abbcbeab24953,IE00BKWQ0N82,XETRA::SPYT,SPYT,XETRA,SPDR® MSCI Europe Communication Services UCITS ETF,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BKWQ0N82
70c161f8f082ffe57aca,IE00BKX55T58,AMS::VEVE,VEVE,AMS,Vanguard FTSE Developed World UCITS ETF,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BKX55T58
70c161f8f082ffe57aca,IE00BKX55T58,LSE::VDEV,VDEV,LSE,Vanguard FTSE Developed World UCITS ETF USD Distributing,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BKX55T58
70c161f8f082ffe57aca,IE00BKX55T58,LSE::VEVE,VEVE,LSE,Vanguard FTSE Developed World UCITS ETF USD Distributing,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BKX55T58
70c161f8f082ffe57aca,IE00BKX55T58,OTC::VFUUF,VFUUF,OTC,Vanguard Funds Public Limited Company - Vanguard FTSE North America UCITS ETF,ETF,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,IE00BKX55T58
70c161f8f082ffe57aca,IE00BKX55T58,OTC::VGWEF,VGWEF,OTC,VANGUARD FUNDS PLC,ETF,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,IE00BKX55T58
70c161f8f082ffe57aca,IE00BKX55T58,SIX::VEVE,VEVE,SIX,Vanguard FTSE Developed World UCITS ETF USD Distributing CHF,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BKX55T58
70c161f8f082ffe57aca,IE00BKX55T58,XETRA::VGVE,VGVE,XETRA,Vanguard FTSE Developed World UCITS ETF USD Distributing,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BKX55T58
d775d53885bd6dd8104d,IE00BLR6Q544,LSE::HERU,HERU,LSE,Global X Video Games & Esports ETF A,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BLR6Q544
d775d53885bd6dd8104d,IE00BLR6Q544,SIX::HERU,HERU,SIX,Global X Video Games & Esports ETF A CHF,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BLR6Q544
d775d53885bd6dd8104d,IE00BLR6Q544,XDUS::H3R0,H3R0,XDUS,Global X Videogames & eSports UCITS ETF,ETF,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,IE00BLR6Q544
d775d53885bd6dd8104d,IE00BLR6Q544,XETRA::H3R0,H3R0,XETRA,Global X Video Games & Esports ETF A EUR,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BLR6Q544
84e2bba4fa29b060e08c,IE00BLRB0242,LSE::GCLE,GCLE,LSE,Invesco Markets II plc - Invesco Global Clean Energy UCITS ETF Acc,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BLRB0242
84e2bba4fa29b060e08c,IE00BLRB0242,LSE::GCLX,GCLX,LSE,Invesco Markets II plc - Invesco Global Clean Energy UCITS ETF Acc,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BLRB0242
84e2bba4fa29b060e08c,IE00BLRB0242,Munich::G1CE,G1CE,Munich,Invesco Markets II Plc - Invesco Global Clean Energy Ucits ETF,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BLRB0242
84e2bba4fa29b060e08c,IE00BLRB0242,SIX::GCLE,GCLE,SIX,Invesco Markets II plc - Invesco Global Clean Energy UCITS ETF Acc USD,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BLRB0242
84e2bba4fa29b060e08c,IE00BLRB0242,XDUS::G1CE,G1CE,XDUS,Invesco Markets II Plc - Invesco Global Clean Energy Ucits ETF,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BLRB0242
84e2bba4fa29b060e08c,IE00BLRB0242,XETRA::G1CE,G1CE,XETRA,Invesco Global Clean Energy UCITS ETF Acc,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BLRB0242
72c486a5dc7b66c88332,IE00BM67HJ62,LSE::XDEG,XDEG,LSE,Xtrackers MSCI Emerging Markets ESG Screened UCITS ETF 1C USD,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BM67HJ62
72c486a5dc7b66c88332,IE00BM67HJ62,LSE::XDEX,XDEX,LSE,db x-trackers FTSE All-World ex UK UCITS,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BM67HJ62
72c486a5dc7b66c88332,IE00BM67HJ62,XETRA::XDEX,XDEX,XETRA,Xtrackers MSCI Emerging Markets ex China UCITS ETF 1C,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BM67HJ62
14763f4707a11624efd3,IE00BM8QS095,LSE::MCHT,MCHT,LSE,Invesco MSCI China Technology All Shares Stock Connect UCITS ETF,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BM8QS095
14763f4707a11624efd3,IE00BM8QS095,LSE::MCTS,MCTS,LSE,Invesco MSCI China Technology All Shares Stock Connect UCITS ETF GBP,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BM8QS095
14763f4707a11624efd3,IE00BM8QS095,OTC::MCHT,MCHT,OTC,Mauch Chunk Trust Financial Corp,Stock,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,IE00BM8QS095
14763f4707a11624efd3,IE00BM8QS095,SIX::MCHT,MCHT,SIX,Invesco MSCI China Technology All Shares Stock Connect UCITS ETF USD,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BM8QS095
14763f4707a11624efd3,IE00BM8QS095,XETRA::ICNT,ICNT,XETRA,Invesco MSCI China Technology All Shares Stock Connect UCITS ETF EUR,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BM8QS095
a84f157c7dcb6630c1ba,IE00BMDKNW35,LSE::DAGB,DAGB,LSE,VanEck Digital Assets Equity UCITS ETF A USD Acc,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BMDKNW35
a84f157c7dcb6630c1ba,IE00BMDKNW35,XETRA::DAVV,DAVV,XETRA,VanEck Crypto and Blockchain Innovators UCITS ETF,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BMDKNW35
cbaf6c03c49940d548de,IE00BMDPBY65,LSE::EUPA,EUPA,LSE,Franklin STOXX Europe 600 Paris Aligned Climate UCITS ETF GBP,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BMDPBY65
cbaf6c03c49940d548de,IE00BMDPBY65,LSE::PARI,PARI,LSE,Franklin STOXX Europe 600 Paris Aligned Climate UCITS ETF EUR,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BMDPBY65
cbaf6c03c49940d548de,IE00BMDPBY65,OTC::FLXP,FLXP,OTC,FlexPower Inc,Stock,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,IE00BMDPBY65
cbaf6c03c49940d548de,IE00BMDPBY65,XETRA::FLXP,FLXP,XETRA,Franklin STOXX Europe 600 Paris Aligned Climate UCITS ETF,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BMDPBY65
7c70a768be3fc2cdf072,IE00BMG6Z448,Euronext::MTPI,MTPI,Euronext,iShares MSCI EM ex China UCITS ETF USD Acc EUR,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BMG6Z448
7c70a768be3fc2cdf072,IE00BMG6Z448,LSE::EXCS,EXCS,LSE,iShares MSCI EM ex China UCITS ETF USD Acc GBP,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BMG6Z448
7c70a768be3fc2cdf072,IE00BMG6Z448,OTC::EXCH,EXCH,OTC,Exchange Bankshares Inc,Stock,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,IE00BMG6Z448
7c70a768be3fc2cdf072,IE00BMG6Z448,OTC::IXSRF,IXSRF,OTC,iShares MSCI EM ex-China UCITS ETF USD (Acc),ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BMG6Z448
7c70a768be3fc2cdf072,IE00BMG6Z448,XETRA::84X0,84X0,XETRA,iShares MSCI EM ex China UCITS ETF USD Acc EUR,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BMG6Z448
84b16d475c10e83975e1,IE00BNC1F287,Euronext::CLMA,CLMA,Euronext,Guinness Sustainable Energy UCITS ETF EUR,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BNC1F287
84b16d475c10e83975e1,IE00BNC1F287,LSE::CLMA,CLMA,LSE,iClima Global Decarbonisation Enablers UCITS ETF Acc,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BNC1F287
84b16d475c10e83975e1,IE00BNC1F287,LSE::CLMP,CLMP,LSE,iClima Global Decarbonisation Enablers UCITS ETF Acc GBP,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BNC1F287
84b16d475c10e83975e1,IE00BNC1F287,XETRA::ECLM,ECLM,XETRA,iClima Global Decarbonisation Enablers UCITS ETF Acc,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BNC1F287
7929e0377bb45f2c9072,IE00BNRQM384,LSE::EQQS,EQQS,LSE,Invesco NASDAQ-100 Swap UCITS ETF Acc,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BNRQM384
7929e0377bb45f2c9072,IE00BNRQM384,LSE::EQSG,EQSG,LSE,Invesco NASDAQ-100 Swap UCITS ETF Acc GBP,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BNRQM384
7929e0377bb45f2c9072,IE00BNRQM384,SIX::EQQS,EQQS,SIX,Invesco NASDAQ-100 Swap UCITS ETF Acc USD,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BNRQM384
7929e0377bb45f2c9072,IE00BNRQM384,TASE::IN-FF12,IN-FF12,TASE,INVESCO MARKETS PL,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BNRQM384
7929e0377bb45f2c9072,IE00BNRQM384,XETRA::EQQX,EQQX,XETRA,Invesco NASDAQ-100 Swap UCITS ETF Acc,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BNRQM384
1bd3f8004b8143d82488,IE00BNTVVR89,LSE::ESGO,ESGO,LSE,AuAg ESG Gold Mining UCITS ETF,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BNTVVR89
1bd3f8004b8143d82488,IE00BNTVVR89,LSE::ESGP,ESGP,LSE,AuAg ESG Gold Mining UCITS ETF GBP,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BNTVVR89
1bd3f8004b8143d82488,IE00BNTVVR89,XETRA::ZSG0,ZSG0,XETRA,Gold Miners Screened UCITS ETF - Accumulating,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BNTVVR89
a624becbf7a418e33203,IE00BSPLC413,LSE::USSC,USSC,LSE,SPDR® MSCI USA Small Cap Value Weighted UCITS ETF USD Acc,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BSPLC413
a624becbf7a418e33203,IE00BSPLC413,OTC::SMWFF,SMWFF,OTC,SSgA SPDR ETFs Europe II plc - SPDR MSCI World Energy UCITS ETF,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BSPLC413
a624becbf7a418e33203,IE00BSPLC413,OTC::ZPRVF,ZPRVF,OTC,SSgA SPDR ETFs Europe II Public Limited Company - SPDR MSCI USA Small Cap Value Weighted UCITS ETF,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BSPLC413
a624becbf7a418e33203,IE00BSPLC413,XETRA::ZPRV,ZPRV,XETRA,SPDR® MSCI USA Small Cap Value Weighted UCITS ETF USD Acc EUR,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BSPLC413
6c157b234e3bd0f507e2,IE00BX7RRJ27,FSX::UBUT,UBUT,FSX,UBS (Irl) ETF plc - Factor MSCI USA Quality UCITS ETF (USD) A-dis,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BX7RRJ27
6c157b234e3bd0f507e2,IE00BX7RRJ27,LSE::UC99,UC99,LSE,UBS (Irl) ETF plc - Factor MSCI USA Quality UCITS ETF (USD) A-dis,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BX7RRJ27
6c157b234e3bd0f507e2,IE00BX7RRJ27,SIX::UQLTD-USD,UQLTD-USD,SIX,UBSETF MS US QLUSDd,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BX7RRJ27
6c157b234e3bd0f507e2,IE00BX7RRJ27,XETRA::UBUT,UBUT,XETRA,UBS (Irl) ETF plc - Factor MSCI USA Quality UCITS ETF (USD) A-dis,ETF,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BX7RRJ27
d5a36a8142ba399fe996,IE00BY7QL619,FSX::TYIA,TYIA,FSX,Johnson Controls International PLC,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BY7QL619
d5a36a8142ba399fe996,IE00BY7QL619,LSE::0Y7S,0Y7S,LSE,Johnson Controls International PLC,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BY7QL619
d5a36a8142ba399fe996,IE00BY7QL619,NYSE::JCI,JCI,NYSE,Johnson Controls International PLC,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BY7QL619
d5a36a8142ba399fe996,IE00BY7QL619,XETRA::TYIA,TYIA,XETRA,"JOHNSON CONTR.INTL.DL-,01",Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BY7QL619
d5a36a8142ba399fe996,IE00BY7QL619,XSTU::TYIA,TYIA,XSTU,Johnson Controls International PLC,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,conflicting_official_exact_matches,IE00BY7QL619
47fcb9b865a0860cf3bc,IE00BYZ28V50,LSE::IGLA,IGLA,LSE,iShares Global Govt Bond UCITS Acc,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BYZ28V50
47fcb9b865a0860cf3bc,IE00BYZ28V50,OTC::IIXFF,IIXFF,OTC,iShares III Public Limited Company - iShares Global Government Bond UCITS ETF,ETF,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,IE00BYZ28V50
09e3ba146d0592f04441,IE00BZ048579,BATS::SNAV,SNAV,BATS,Collaborative Investment Series Trust - Mohr Sector Nav ETF,ETF,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,IE00BZ048579
09e3ba146d0592f04441,IE00BZ048579,LSE::SUSU,SUSU,LSE,iShares $ Corp Bond SRI 0-3yr UCITS ETF USD (Dist),ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BZ048579
09e3ba146d0592f04441,IE00BZ048579,XETRA::SNAV,SNAV,XETRA,iShares $ Corp Bond SRI 0-3yr UCITS ETF USD (Dist),ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BZ048579
2d03b372ac9565bcaf24,IE00BZ0G8977,LSE::UTIP,UTIP,LSE,SPDR Barclays U.S. TIPS UCITS,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BZ0G8977
2d03b372ac9565bcaf24,IE00BZ0G8977,OTC::TIPS,TIPS,OTC,Tianrong Internet Products and Services Inc,Stock,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,IE00BZ0G8977
2d03b372ac9565bcaf24,IE00BZ0G8977,XETRA::SYBY,SYBY,XETRA,SPDR Barclays U.S. TIPS UCITS,ETF,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IE00BZ0G8977
1ecfc87c21504b98e43c,IL0003660136,SET::ARIN,ARIN,SET,Arinsiri Land Public Company Limited,Stock,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,IL0003660136
1ecfc87c21504b98e43c,IL0003660136,TASE::ARIN,ARIN,TASE,Ari Real Estate Arena Investment Ltd,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IL0003660136
35d2f38ad522a2af24b8,IL0003930174,IDX::RLCO,RLCO,IDX,Abadi Lestari Indonesia Tbk,Stock,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,IL0003930174
35d2f38ad522a2af24b8,IL0003930174,TASE::RLCO,RLCO,TASE,Ralco Agencies Ltd,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IL0003930174
54e128e732312f9d4ffa,IL0003940157,TASE::RATI,RATI,TASE,Ratio Oil Explorations (1992) a Limited Partnership,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IL0003940157
54e128e732312f9d4ffa,IL0003940157,TASE::RATI-L,RATI-L,TASE,Ratio Energies LP,Stock,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,IL0003940157
713f5bd7f41522cbcde8,IL0007590198,OTC::BYSD,BYSD,OTC,Bayside Corp,Stock,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,IL0007590198
713f5bd7f41522cbcde8,IL0007590198,TASE::GVYM,GVYM,TASE,GavYam Lands Corp Ltd,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IL0007590198
c607d13902efc42d7e58,IL0010824113,FSX::CPW,CPW,FSX,Check Point Software Techs Ltd.,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IL0010824113
c607d13902efc42d7e58,IL0010824113,LSE::0Y9S,0Y9S,LSE,Check Point Software Technologies Ltd.,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IL0010824113
c607d13902efc42d7e58,IL0010824113,NASDAQ::CHKP,CHKP,NASDAQ,Check Point Software Technologies Ltd,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IL0010824113
c607d13902efc42d7e58,IL0010824113,SET::CPW,CPW,SET,Copperwired Public Company Limited,Stock,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,IL0010824113
648f08f814a1ce31169e,IL0010826688,FSX::RAM,RAM,FSX,RADCOM Ltd,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,IL0010826688
648f08f814a1ce31169e,IL0010826688,NASDAQ::RDCM,RDCM,NASDAQ,Radcom Ltd,Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,IL0010826688
648f08f814a1ce31169e,IL0010826688,XSTU::RAM,RAM,XSTU,RADCOM (RAM.SG),Stock,quarantined_unresolved_identifier,No single identity family has decisive listing-keyed evidence; the existing assertion is quarantined without mutation.,no_decisive_listing_keyed_evidence,IL0010826688
5542bd3d1823899ea4bc,IL0011015182,NASDAQ::BLRX,BLRX,NASDAQ,BioLineRx Ltd,Stock,proposed_clear_conflicting_identifier,"A different full-name identity family is detected, but destructive changes require explicit apply mode.",official_exact_listing_match,IL0011015182
5542bd3d1823899ea4bc,IL0011015182,TASE::BLRX,BLRX,TASE,BioLine RX Ltd,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IL0011015182
5e6c211b3cbe719db4e6,IL0011199242,TASE::ISOP,ISOP,TASE,Israel Op L,Stock,kept_listing_keyed_identifier,One coherent identity family has decisive listing-keyed evidence.,official_exact_listing_match,IL0011199242
