financialdata_symbol,base_ticker,suffix,mapped_exchange,registrant_name,source_confidence,review_needed,observed_at
DABUR.NS,DABUR,.NS,NSE_IN,Dabur India Limited,secondary_review,true,2026-04-17T07:41:14Z
DBCORP.NS,DBCORP,.NS,NSE_IN,D B Corp Ltd.,secondary_review,true,2026-04-17T07:41:14Z
DBL.NS,DBL,.NS,NSE_IN,Dilip Buildcon Limited,secondary_review,true,2026-04-17T07:41:14Z
DCAL.NS,DCAL,.NS,NSE_IN,Dishman Carbogen Amcis Limited,secondary_review,true,2026-04-17T07:41:14Z
DCBBANK.NS,DCBBANK,.NS,NSE_IN,DCB Bank Limited,secondary_review,true,2026-04-17T07:41:14Z
DEEPAKFERT.NS,DEEPAKFERT,.NS,NSE_IN,Deepak Fertilisers and Petrochemicals Corporation Limited,secondary_review,true,2026-04-17T07:41:14Z
DEEPAKNTR.NS,DEEPAKNTR,.NS,NSE_IN,Deepak Nitrite Ltd,secondary_review,true,2026-04-17T07:41:14Z
DELHIVERY.NS,DELHIVERY,.NS,NSE_IN,Delhivery,secondary_review,true,2026-04-17T07:41:14Z
DELTACORP.NS,DELTACORP,.NS,NSE_IN,Delta Corp Limited,secondary_review,true,2026-04-17T07:41:14Z
DEN.NS,DEN,.NS,NSE_IN,DEN Networks Limited,secondary_review,true,2026-04-17T07:41:14Z
DEVYANI.NS,DEVYANI,.NS,NSE_IN,Devyani International Limited,secondary_review,true,2026-04-17T07:41:14Z
DHANBANK.NS,DHANBANK,.NS,NSE_IN,Dhanlaxmi Bank,secondary_review,true,2026-04-17T07:41:14Z
DHANI.NS,DHANI,.NS,NSE_IN,Dhani Services Limited,secondary_review,true,2026-04-17T07:41:14Z
DISHTV.NS,DISHTV,.NS,NSE_IN,DishTV India Ltd.,secondary_review,true,2026-04-17T07:41:14Z
DIVISLAB.NS,DIVISLAB,.NS,NSE_IN,Divi's Laboratories Limited,secondary_review,true,2026-04-17T07:41:14Z
DIXON.NS,DIXON,.NS,NSE_IN,Dixon Technologies,secondary_review,true,2026-04-17T07:41:14Z
DLF.NS,DLF,.NS,NSE_IN,DLF Limited,secondary_review,true,2026-04-17T07:41:14Z
DMART.NS,DMART,.NS,NSE_IN,Avenue Supermarts Limited,secondary_review,true,2026-04-17T07:41:14Z
DOMS.NS,DOMS,.NS,NSE_IN,DOMS Industries Limited,secondary_review,true,2026-04-17T07:41:14Z
DREAMFOLKS.NS,DREAMFOLKS,.NS,NSE_IN,DreamFolks Services Limited,secondary_review,true,2026-04-17T07:41:14Z
DREDGECORP.NS,DREDGECORP,.NS,NSE_IN,Dredging Corporation of India Limited,secondary_review,true,2026-04-17T07:41:14Z
DRREDDY.NS,DRREDDY,.NS,NSE_IN,Dr. Reddy’s Laboratories Ltd.,secondary_review,true,2026-04-17T07:41:14Z
DYNAMATECH.NS,DYNAMATECH,.NS,NSE_IN,Dynamatic® Technologies Limited,secondary_review,true,2026-04-17T07:41:14Z
EASEMYTRIP.NS,EASEMYTRIP,.NS,NSE_IN,EaseMyTrip,secondary_review,true,2026-04-17T07:41:14Z
EDELWEISS.NS,EDELWEISS,.NS,NSE_IN,Edelweiss Group,secondary_review,true,2026-04-17T07:41:14Z
EDUCOMP.NS,EDUCOMP,.NS,NSE_IN,Educomp Solutions Limited,secondary_review,true,2026-04-17T07:41:14Z
EICHERMOT.NS,EICHERMOT,.NS,NSE_IN,Eicher Motors Limited,secondary_review,true,2026-04-17T07:41:14Z
EIDPARRY.NS,EIDPARRY,.NS,NSE_IN,EID Parry (India) Limited,secondary_review,true,2026-04-17T07:41:14Z
ELECON.NS,ELECON,.NS,NSE_IN,Elecon Engineering Company Limited,secondary_review,true,2026-04-17T07:41:14Z
ELECTCAST.NS,ELECTCAST,.NS,NSE_IN,Electrosteel Castings Limited,secondary_review,true,2026-04-17T07:41:14Z
EMCURE.NS,EMCURE,.NS,NSE_IN,Emcure Pharmaceuticals Limited,secondary_review,true,2026-04-17T07:41:14Z
ENGINERSIN.NS,ENGINERSIN,.NS,NSE_IN,Engineers India Limited,secondary_review,true,2026-04-17T07:41:14Z
EPACK.NS,EPACK,.NS,NSE_IN,Epack Durable Limited,secondary_review,true,2026-04-17T07:41:14Z
EPL.NS,EPL,.NS,NSE_IN,EPL,secondary_review,true,2026-04-17T07:41:14Z
EQUITASBNK.NS,EQUITASBNK,.NS,NSE_IN,Equitas Small Finance Bank.,secondary_review,true,2026-04-17T07:41:14Z
EROSMEDIA.NS,EROSMEDIA,.NS,NSE_IN,Eros International Media Ltd.,secondary_review,true,2026-04-17T07:41:14Z
ESAFSFB.NS,ESAFSFB,.NS,NSE_IN,ESAF Small Finance Bank,secondary_review,true,2026-04-17T07:41:14Z
ESCORTS.NS,ESCORTS,.NS,NSE_IN,Escorts Kubota Limited,secondary_review,true,2026-04-17T07:41:14Z
ETERNAL.NS,ETERNAL,.NS,NSE_IN,Eternal Limited,secondary_review,true,2026-04-17T07:41:14Z
EUREKAFORB.NS,EUREKAFORB,.NS,NSE_IN,Eureka Forbes,secondary_review,true,2026-04-17T07:41:14Z
EVEREADY.NS,EVEREADY,.NS,NSE_IN,Eveready Industries India Ltd.,secondary_review,true,2026-04-17T07:41:14Z
EVERESTIND.NS,EVERESTIND,.NS,NSE_IN,Everest Industries Limited,secondary_review,true,2026-04-17T07:41:14Z
EXIDEIND.NS,EXIDEIND,.NS,NSE_IN,Exide Industries Limited,secondary_review,true,2026-04-17T07:41:14Z
FACT.NS,FACT,.NS,NSE_IN,The Fertilisers and Chemicals Travancore Limited (FACT),secondary_review,true,2026-04-17T07:41:14Z
FCL.NS,FCL,.NS,NSE_IN,Fineotex Chemical Limited,secondary_review,true,2026-04-17T07:41:14Z
FEDERALBNK.NS,FEDERALBNK,.NS,NSE_IN,Federal Bank Limited,secondary_review,true,2026-04-17T07:41:14Z
FIRSTCRY.NS,FIRSTCRY,.NS,NSE_IN,FirstCry,secondary_review,true,2026-04-17T07:41:14Z
FLUOROCHEM.NS,FLUOROCHEM,.NS,NSE_IN,Gujarat Fluorochemicals Limited,secondary_review,true,2026-04-17T07:41:14Z
FORCEMOT.NS,FORCEMOT,.NS,NSE_IN,Force Motors Limited,secondary_review,true,2026-04-17T07:41:14Z
FORTIS.NS,FORTIS,.NS,NSE_IN,Fortis Healthcare Limited,secondary_review,true,2026-04-17T07:41:14Z
FRACTAL.NS,FRACTAL,.NS,NSE_IN,Fractal Analytics Limited,secondary_review,true,2026-04-17T07:41:14Z
FSL.NS,FSL,.NS,NSE_IN,Firstsource Solutions Limited,secondary_review,true,2026-04-17T07:41:14Z
GAIL.NS,GAIL,.NS,NSE_IN,GAIL (India) Limited,secondary_review,true,2026-04-17T07:41:14Z
GALAXYSURF.NS,GALAXYSURF,.NS,NSE_IN,Galaxy Surfactants,secondary_review,true,2026-04-17T07:41:14Z
GATEWAY.NS,GATEWAY,.NS,NSE_IN,Gateway Distriparks Limited,secondary_review,true,2026-04-17T07:41:14Z
GEOJITFSL.NS,GEOJITFSL,.NS,NSE_IN,Geojit Financial Services Ltd.,secondary_review,true,2026-04-17T07:41:14Z
GESHIP.NS,GESHIP,.NS,NSE_IN,The Great Eastern Shipping Company Limited,secondary_review,true,2026-04-17T07:41:14Z
GICRE.NS,GICRE,.NS,NSE_IN,General Insurance Corporation,secondary_review,true,2026-04-17T07:41:14Z
GIPCL.NS,GIPCL,.NS,NSE_IN,Gujarat Industries Power Company Ltd.,secondary_review,true,2026-04-17T07:41:14Z
GLAXO.NS,GLAXO,.NS,NSE_IN,GlaxoSmithKline Pharmaceuticals Ltd,secondary_review,true,2026-04-17T07:41:14Z
GLENMARK.NS,GLENMARK,.NS,NSE_IN,Glenmark Pharmaceuticals Limited,secondary_review,true,2026-04-17T07:41:14Z
GLOBALVECT.NS,GLOBALVECT,.NS,NSE_IN,Global Vectra Helicorp Limited,secondary_review,true,2026-04-17T07:41:14Z
GNFC.NS,GNFC,.NS,NSE_IN,Gujarat Narmada Valley Fertilizers & Chemicals,secondary_review,true,2026-04-17T07:41:14Z
GOACARBON.NS,GOACARBON,.NS,NSE_IN,Goa Carbon Limited,secondary_review,true,2026-04-17T07:41:14Z
GODAVARIB.NS,GODAVARIB,.NS,NSE_IN,Godavari Biorefineries Limited,secondary_review,true,2026-04-17T07:41:14Z
GODFRYPHLP.NS,GODFRYPHLP,.NS,NSE_IN,Godfrey Phillips India Ltd.,secondary_review,true,2026-04-17T07:41:14Z
GODREJAGRO.NS,GODREJAGRO,.NS,NSE_IN,Godrej Agrovet,secondary_review,true,2026-04-17T07:41:14Z
GODREJCP.NS,GODREJCP,.NS,NSE_IN,Godrej Consumer Products Limited,secondary_review,true,2026-04-17T07:41:14Z
GODREJIND.NS,GODREJIND,.NS,NSE_IN,Godrej Industries Group,secondary_review,true,2026-04-17T07:41:14Z
GODREJPROP.NS,GODREJPROP,.NS,NSE_IN,Godrej Properties Limited,secondary_review,true,2026-04-17T07:41:14Z
GPPL.NS,GPPL,.NS,NSE_IN,Gujarat Pipavav Port Limited,secondary_review,true,2026-04-17T07:41:14Z
GRANULES.NS,GRANULES,.NS,NSE_IN,Granules India Ltd.,secondary_review,true,2026-04-17T07:41:14Z
GRASIM.NS,GRASIM,.NS,NSE_IN,Grasim Industries Limited,secondary_review,true,2026-04-17T07:41:14Z
GREAVESCOT.NS,GREAVESCOT,.NS,NSE_IN,Greaves Cotton Limited,secondary_review,true,2026-04-17T07:41:14Z
GREENLAM.NS,GREENLAM,.NS,NSE_IN,Greenlam Industries,secondary_review,true,2026-04-17T07:41:14Z
GRSE.NS,GRSE,.NS,NSE_IN,Garden Reach Shipbuilders & Engineers Ltd,secondary_review,true,2026-04-17T07:41:14Z
GSFC.NS,GSFC,.NS,NSE_IN,Gujarat State Fertilizers and Chemicals,secondary_review,true,2026-04-17T07:41:14Z
GTL.NS,GTL,.NS,NSE_IN,GTL Ltd,secondary_review,true,2026-04-17T07:41:14Z
GTLINFRA.NS,GTLINFRA,.NS,NSE_IN,GTL Infrastructure,secondary_review,true,2026-04-17T07:41:14Z
GUFICBIO.NS,GUFICBIO,.NS,NSE_IN,Gufic Biosciences Limited,secondary_review,true,2026-04-17T07:41:14Z
GUJALKALI.NS,GUJALKALI,.NS,NSE_IN,Gujarat Alkalies and Chemicals Limited,secondary_review,true,2026-04-17T07:41:14Z
GUJRATGAS.NS,GUJRATGAS,.NS,NSE_IN,Gujarat Gas Company Limited,secondary_review,true,2026-04-17T07:41:14Z
HAL.NS,HAL,.NS,NSE_IN,Hindustan Aeronautics Limited,secondary_review,true,2026-04-17T07:41:14Z
HARRMALAYA.NS,HARRMALAYA,.NS,NSE_IN,Harrisons Malayalam,secondary_review,true,2026-04-17T07:41:14Z
HATHWAY.NS,HATHWAY,.NS,NSE_IN,Hathway,secondary_review,true,2026-04-17T07:41:14Z
HATSUN.NS,HATSUN,.NS,NSE_IN,Hatsun Agro Product Ltd,secondary_review,true,2026-04-17T07:41:14Z
HAVELLS.NS,HAVELLS,.NS,NSE_IN,Havells,secondary_review,true,2026-04-17T07:41:14Z
HCC.NS,HCC,.NS,NSE_IN,Hindustan Construction Company Limited (HCC Limited),secondary_review,true,2026-04-17T07:41:14Z
HCLTECH.NS,HCLTECH,.NS,NSE_IN,HCL Technologies Limited,secondary_review,true,2026-04-17T07:41:14Z
HDFCBANK.NS,HDFCBANK,.NS,NSE_IN,HDFC Bank Limited,secondary_review,true,2026-04-17T07:41:14Z
HDFCLIFE.NS,HDFCLIFE,.NS,NSE_IN,HDFC Life Insurance Company Limited,secondary_review,true,2026-04-17T07:41:14Z
HEIDELBERG.NS,HEIDELBERG,.NS,NSE_IN,"Mysore Cements Limited(Current Name: Mycem, HeidelbergCement)",secondary_review,true,2026-04-17T07:41:14Z
HERITGFOOD.NS,HERITGFOOD,.NS,NSE_IN,Heritage Foods Limited,secondary_review,true,2026-04-17T07:41:14Z
HEROMOTOCO.NS,HEROMOTOCO,.NS,NSE_IN,Hero MotoCorp Limited,secondary_review,true,2026-04-17T07:41:14Z
HESTERBIO.NS,HESTERBIO,.NS,NSE_IN,Hester Biosciences Limited,secondary_review,true,2026-04-17T07:41:14Z
HEUBACHIND.NS,HEUBACHIND,.NS,NSE_IN,Heubach Colorants India Limited,secondary_review,true,2026-04-17T07:41:14Z
HFCL.NS,HFCL,.NS,NSE_IN,HFCL,secondary_review,true,2026-04-17T07:41:14Z
HINDALCO.NS,HINDALCO,.NS,NSE_IN,Hindalco Industries Limited,secondary_review,true,2026-04-17T07:41:14Z
HINDCOPPER.NS,HINDCOPPER,.NS,NSE_IN,Hindustan Copper Limited,secondary_review,true,2026-04-17T07:41:14Z
HINDMOTORS.NS,HINDMOTORS,.NS,NSE_IN,Hindustan Motors Limited.,secondary_review,true,2026-04-17T07:41:14Z
HINDNATGLS.NS,HINDNATGLS,.NS,NSE_IN,Hindustan National Glass & Industries Limited,secondary_review,true,2026-04-17T07:41:14Z
HINDPETRO.NS,HINDPETRO,.NS,NSE_IN,Hindustan Petroleum,secondary_review,true,2026-04-17T07:41:14Z
HINDUNILVR.NS,HINDUNILVR,.NS,NSE_IN,Hindustan Unilever Limited,secondary_review,true,2026-04-17T07:41:14Z
HINDZINC.NS,HINDZINC,.NS,NSE_IN,Hindustan Zinc Limited,secondary_review,true,2026-04-17T07:41:14Z
HMT.NS,HMT,.NS,NSE_IN,HMT Limited,secondary_review,true,2026-04-17T07:41:14Z
HOCL.NS,HOCL,.NS,NSE_IN,Hindustan Organic Chemicals Ltd,secondary_review,true,2026-04-17T07:41:14Z
HOMEFIRST.NS,HOMEFIRST,.NS,NSE_IN,Home First Finance,secondary_review,true,2026-04-17T07:41:14Z
HTMEDIA.NS,HTMEDIA,.NS,NSE_IN,HT Media Limited,secondary_review,true,2026-04-17T07:41:14Z
HUDCO.NS,HUDCO,.NS,NSE_IN,Housing and Urban Development Corporation,secondary_review,true,2026-04-17T07:41:14Z
HYUNDAI.NS,HYUNDAI,.NS,NSE_IN,Hyundai Motor India Limited,secondary_review,true,2026-04-17T07:41:14Z
ICICIBANK.NS,ICICIBANK,.NS,NSE_IN,ICICI Bank Limited,secondary_review,true,2026-04-17T07:41:14Z
ICICIGI.NS,ICICIGI,.NS,NSE_IN,ICICI Lombard General Insurance Company Ltd,secondary_review,true,2026-04-17T07:41:14Z
ICICIPRULI.NS,ICICIPRULI,.NS,NSE_IN,ICICI Prudential Life Insurance Company Limited,secondary_review,true,2026-04-17T07:41:14Z
ICRA.NS,ICRA,.NS,NSE_IN,ICRA Limited,secondary_review,true,2026-04-17T07:41:14Z
IDBI.NS,IDBI,.NS,NSE_IN,IDBI Bank Limited,secondary_review,true,2026-04-17T07:41:14Z
IDEA.NS,IDEA,.NS,NSE_IN,Vodafone Idea,secondary_review,true,2026-04-17T07:41:14Z
IDFCFIRSTB.NS,IDFCFIRSTB,.NS,NSE_IN,IDFC FIRST Bank,secondary_review,true,2026-04-17T07:41:14Z
IEX.NS,IEX,.NS,NSE_IN,Indian Energy Exchange Limited,secondary_review,true,2026-04-17T07:41:14Z
IFBIND.NS,IFBIND,.NS,NSE_IN,IFB Appliances,secondary_review,true,2026-04-17T07:41:14Z
IGIL.NS,IGIL,.NS,NSE_IN,International Gemological Institute,secondary_review,true,2026-04-17T07:41:14Z
IGL.NS,IGL,.NS,NSE_IN,Indraprastha Gas Limited,secondary_review,true,2026-04-17T07:41:14Z
IIFL.NS,IIFL,.NS,NSE_IN,IIFL Finance Limited,secondary_review,true,2026-04-17T07:41:14Z
INDGN.NS,INDGN,.NS,NSE_IN,Indegene Limited,secondary_review,true,2026-04-17T07:41:14Z
INDHOTEL.NS,INDHOTEL,.NS,NSE_IN,The Indian Hotels Company Limited,secondary_review,true,2026-04-17T07:41:14Z
INDIACEM.NS,INDIACEM,.NS,NSE_IN,The India Cements Limited,secondary_review,true,2026-04-17T07:41:14Z
INDIAMART.NS,INDIAMART,.NS,NSE_IN,IndiaMART InterMESH Ltd.,secondary_review,true,2026-04-17T07:41:14Z
INDIANCARD.NS,INDIANCARD,.NS,NSE_IN,The Indian Card Clothing Company Ltd.,secondary_review,true,2026-04-17T07:41:14Z
INDIGO.NS,INDIGO,.NS,NSE_IN,IndiGo,secondary_review,true,2026-04-17T07:41:14Z
INDIGOPNTS.NS,INDIGOPNTS,.NS,NSE_IN,Indigo Paints Limited,secondary_review,true,2026-04-17T07:41:14Z
INDIGRID.NS,INDIGRID,.NS,NSE_IN,India Grid Trust (IndiGrid),secondary_review,true,2026-04-17T07:41:14Z
INDUSINDBK.NS,INDUSINDBK,.NS,NSE_IN,IndusInd Bank Limited,secondary_review,true,2026-04-17T07:41:14Z
INDUSTOWER.NS,INDUSTOWER,.NS,NSE_IN,Indus Towers Limited,secondary_review,true,2026-04-17T07:41:14Z
INFIBEAM.NS,INFIBEAM,.NS,NSE_IN,Infibeam Avenues Limited,secondary_review,true,2026-04-17T07:41:14Z
INFY.NS,INFY,.NS,NSE_IN,Infosys Limited,secondary_review,true,2026-04-17T07:41:14Z
IOB.NS,IOB,.NS,NSE_IN,Indian Overseas Bank,secondary_review,true,2026-04-17T07:41:14Z
IOC.NS,IOC,.NS,NSE_IN,Indian Oil,secondary_review,true,2026-04-17T07:41:14Z
IPCALAB.NS,IPCALAB,.NS,NSE_IN,Ipca Laboratories Limited,secondary_review,true,2026-04-17T07:41:14Z
IRB.NS,IRB,.NS,NSE_IN,IRB Infrastructure Developers Limited,secondary_review,true,2026-04-17T07:41:14Z
IRCON.NS,IRCON,.NS,NSE_IN,Indian Railway Construction International ltd,secondary_review,true,2026-04-17T07:41:14Z
IRCTC.NS,IRCTC,.NS,NSE_IN,Indian Railway Catering and Tourism Corporation,secondary_review,true,2026-04-17T07:41:14Z
IREDA.NS,IREDA,.NS,NSE_IN,Indian Renewable Energy Development Agency Limited,secondary_review,true,2026-04-17T07:41:14Z
IRFC.NS,IRFC,.NS,NSE_IN,Indian Railway Finance Corporation,secondary_review,true,2026-04-17T07:41:14Z
ISGEC.NS,ISGEC,.NS,NSE_IN,Isgec Heavy Engineering Ltd.,secondary_review,true,2026-04-17T07:41:14Z
ITC.NS,ITC,.NS,NSE_IN,ITC Limited,secondary_review,true,2026-04-17T07:41:14Z
ITCHOTELS.NS,ITCHOTELS,.NS,NSE_IN,ITC Hotels,secondary_review,true,2026-04-17T07:41:14Z
ITDC.NS,ITDC,.NS,NSE_IN,India Tourism Development Corporation Ltd.,secondary_review,true,2026-04-17T07:41:14Z
ITI.NS,ITI,.NS,NSE_IN,ITI Limited,secondary_review,true,2026-04-17T07:41:14Z
IXIGO.NS,IXIGO,.NS,NSE_IN,ixigo,secondary_review,true,2026-04-17T07:41:14Z
J&KBANK.NS,J&KBANK,.NS,NSE_IN,Jammu and Kashmir Bank Limited,secondary_review,true,2026-04-17T07:41:14Z
JAGRAN.NS,JAGRAN,.NS,NSE_IN,Jagran Prakashan Limited,secondary_review,true,2026-04-17T07:41:14Z
JCHAC.NS,JCHAC,.NS,NSE_IN,Johnson Controls Hitachi Air Conditioning,secondary_review,true,2026-04-17T07:41:14Z
JINDALSTEL.NS,JINDALSTEL,.NS,NSE_IN,Jindal Steel Limited,secondary_review,true,2026-04-17T07:41:14Z
JIOFIN.NS,JIOFIN,.NS,NSE_IN,Jio Financial Services Limited,secondary_review,true,2026-04-17T07:41:14Z
JISLJALEQS.NS,JISLJALEQS,.NS,NSE_IN,Jain Irrigation Systems,secondary_review,true,2026-04-17T07:41:14Z
JMFINANCIL.NS,JMFINANCIL,.NS,NSE_IN,JM Financial Ltd.,secondary_review,true,2026-04-17T07:41:14Z
JSFB.NS,JSFB,.NS,NSE_IN,Jana Small Finance Bank,secondary_review,true,2026-04-17T07:41:14Z
JSL.NS,JSL,.NS,NSE_IN,Jindal Stainless Limited,secondary_review,true,2026-04-17T07:41:14Z
JSWENERGY.NS,JSWENERGY,.NS,NSE_IN,JSW Energy Ltd,secondary_review,true,2026-04-17T07:41:14Z
JSWSTEEL.NS,JSWSTEEL,.NS,NSE_IN,JSW Steel Limited,secondary_review,true,2026-04-17T07:41:14Z
JUBLFOOD.NS,JUBLFOOD,.NS,NSE_IN,Jubilant FoodWorks Limited,secondary_review,true,2026-04-17T07:41:14Z
JUSTDIAL.NS,JUSTDIAL,.NS,NSE_IN,Just Dial Limited,secondary_review,true,2026-04-17T07:41:14Z
JWL.NS,JWL,.NS,NSE_IN,Jupiter Wagons Limited,secondary_review,true,2026-04-17T07:41:14Z
KALYANKJIL.NS,KALYANKJIL,.NS,NSE_IN,Kalyan Jewellers,secondary_review,true,2026-04-17T07:41:14Z
KAMATHOTEL.NS,KAMATHOTEL,.NS,NSE_IN,Kamat Hotels (India) Ltd,secondary_review,true,2026-04-17T07:41:14Z
KANSAINER.NS,KANSAINER,.NS,NSE_IN,Kansai Nerolac Paints Limited,secondary_review,true,2026-04-17T07:41:14Z
KARURVYSYA.NS,KARURVYSYA,.NS,NSE_IN,The Karur Vysya Bank Limited,secondary_review,true,2026-04-17T07:41:14Z
KAYA.NS,KAYA,.NS,NSE_IN,Kaya Limited,secondary_review,true,2026-04-17T07:41:14Z
KEC.NS,KEC,.NS,NSE_IN,KEC International Limited,secondary_review,true,2026-04-17T07:41:14Z
KELLTONTEC.NS,KELLTONTEC,.NS,NSE_IN,Kellton Tech Solutions Limited.,secondary_review,true,2026-04-17T07:41:14Z
KESORAMIND.NS,KESORAMIND,.NS,NSE_IN,Kesoram Industries,secondary_review,true,2026-04-17T07:41:14Z
KHADIM.NS,KHADIM,.NS,NSE_IN,Khadim India Limited,secondary_review,true,2026-04-17T07:41:14Z
KIMS.NS,KIMS,.NS,NSE_IN,Krishna Institute of Medical Sciences,secondary_review,true,2026-04-17T07:41:14Z
KIOCL.NS,KIOCL,.NS,NSE_IN,KIOCL Limited,secondary_review,true,2026-04-17T07:41:14Z
KIRLOSBROS.NS,KIRLOSBROS,.NS,NSE_IN,Kirloskar Brothers Limited,secondary_review,true,2026-04-17T07:41:14Z
KOKUYOCMLN.NS,KOKUYOCMLN,.NS,NSE_IN,Kokuyo Camlin Ltd.,secondary_review,true,2026-04-17T07:41:14Z
KOTAKBANK.NS,KOTAKBANK,.NS,NSE_IN,Kotak Mahindra Bank,secondary_review,true,2026-04-17T07:41:14Z
KPIGREEN.NS,KPIGREEN,.NS,NSE_IN,KPI Green Energy Limited,secondary_review,true,2026-04-17T07:41:14Z
KPITTECH.NS,KPITTECH,.NS,NSE_IN,KPIT Technologies,secondary_review,true,2026-04-17T07:41:14Z
KRBL.NS,KRBL,.NS,NSE_IN,KRBL Limited,secondary_review,true,2026-04-17T07:41:14Z
KTKBANK.NS,KTKBANK,.NS,NSE_IN,The Karnataka Bank Limited,secondary_review,true,2026-04-17T07:41:14Z
KWIL.NS,KWIL,.NS,NSE_IN,Kwality Wall's,secondary_review,true,2026-04-17T07:41:14Z
LALPATHLAB.NS,LALPATHLAB,.NS,NSE_IN,Dr Lal PathLabs,secondary_review,true,2026-04-17T07:41:14Z
LAURUSLABS.NS,LAURUSLABS,.NS,NSE_IN,Laurus Labs Limited,secondary_review,true,2026-04-17T07:41:14Z
LEMONTREE.NS,LEMONTREE,.NS,NSE_IN,Lemon Tree Hotels Ltd.,secondary_review,true,2026-04-17T07:41:14Z
LENSKART.NS,LENSKART,.NS,NSE_IN,Lenskart Solutions Limited,secondary_review,true,2026-04-17T07:41:14Z
LIBERTSHOE.NS,LIBERTSHOE,.NS,NSE_IN,Liberty Shoes,secondary_review,true,2026-04-17T07:41:14Z
LICHSGFIN.NS,LICHSGFIN,.NS,NSE_IN,LIC Housing Finance Limited,secondary_review,true,2026-04-17T07:41:14Z
LICI.NS,LICI,.NS,NSE_IN,Life Insurance Corporation of India,secondary_review,true,2026-04-17T07:41:14Z
LINCOLN.NS,LINCOLN,.NS,NSE_IN,Lincoln Pharmaceuticals Limited,secondary_review,true,2026-04-17T07:41:14Z
LODHA.NS,LODHA,.NS,NSE_IN,Lodha,secondary_review,true,2026-04-17T07:41:14Z
LT.NS,LT,.NS,NSE_IN,Larsen & Toubro Limited,secondary_review,true,2026-04-17T07:41:14Z
LTIM.NS,LTIM,.NS,NSE_IN,LTIMindtree Limited,secondary_review,true,2026-04-17T07:41:14Z
LTM.NS,LTM,.NS,NSE_IN,LTM Limited,secondary_review,true,2026-04-17T07:41:14Z
LTTS.NS,LTTS,.NS,NSE_IN,L&T Technology Services,secondary_review,true,2026-04-17T07:41:14Z
LUPIN.NS,LUPIN,.NS,NSE_IN,Lupin Limited,secondary_review,true,2026-04-17T07:41:14Z
LUXIND.NS,LUXIND,.NS,NSE_IN,Lux Industries Limited,secondary_review,true,2026-04-17T07:41:14Z
M&M.NS,M&M,.NS,NSE_IN,Mahindra & Mahindra Limited,secondary_review,true,2026-04-17T07:41:14Z
M&MFIN.NS,M&MFIN,.NS,NSE_IN,Mahindra & Mahindra Financial Services Limited,secondary_review,true,2026-04-17T07:41:14Z
MADRASFERT.NS,MADRASFERT,.NS,NSE_IN,Madras Fertilizers Limited (MFL),secondary_review,true,2026-04-17T07:41:14Z
MAHABANK.NS,MAHABANK,.NS,NSE_IN,Bank of Maharashtra,secondary_review,true,2026-04-17T07:41:14Z
MAHLIFE.NS,MAHLIFE,.NS,NSE_IN,Mahindra Lifespace Developers Limited,secondary_review,true,2026-04-17T07:41:14Z
MANAPPURAM.NS,MANAPPURAM,.NS,NSE_IN,Manappuram Finance Limited,secondary_review,true,2026-04-17T07:41:14Z
MANGCHEFER.NS,MANGCHEFER,.NS,NSE_IN,Mangalore Chemicals & Fertilizers Limited,secondary_review,true,2026-04-17T07:41:14Z
MANKIND.NS,MANKIND,.NS,NSE_IN,Mankind Pharma Limited,secondary_review,true,2026-04-17T07:41:14Z
MAPMYINDIA.NS,MAPMYINDIA,.NS,NSE_IN,MapmyIndia,secondary_review,true,2026-04-17T07:41:14Z
MARICO.NS,MARICO,.NS,NSE_IN,Marico,secondary_review,true,2026-04-17T07:41:14Z
MARUTI.NS,MARUTI,.NS,NSE_IN,Maruti Suzuki India Limited,secondary_review,true,2026-04-17T07:41:14Z
MATRIMONY.NS,MATRIMONY,.NS,NSE_IN,Matrimony.com Limited,secondary_review,true,2026-04-17T07:41:14Z
MAXHEALTH.NS,MAXHEALTH,.NS,NSE_IN,Max Healthcare Institute Limited,secondary_review,true,2026-04-17T07:41:14Z
MAXVIL.NS,MAXVIL,.NS,NSE_IN,Max Ventures and Industries Limited,secondary_review,true,2026-04-17T07:41:14Z
MAZDOCK.NS,MAZDOCK,.NS,NSE_IN,Mazagon Dock Shipbuilders Limited,secondary_review,true,2026-04-17T07:41:14Z
MCX.NS,MCX,.NS,NSE_IN,Multi Commodity Exchange of India Limited,secondary_review,true,2026-04-17T07:41:14Z
MEDANTA.NS,MEDANTA,.NS,NSE_IN,Medanta,secondary_review,true,2026-04-17T07:41:14Z
MEDPLUS.NS,MEDPLUS,.NS,NSE_IN,MedPlus Health Services Ltd.,secondary_review,true,2026-04-17T07:41:14Z
MEESHO.NS,MEESHO,.NS,NSE_IN,Meesho,secondary_review,true,2026-04-17T07:41:14Z
METROBRAND.NS,METROBRAND,.NS,NSE_IN,Metro Brands,secondary_review,true,2026-04-17T07:41:14Z
METROPOLIS.NS,METROPOLIS,.NS,NSE_IN,Metropolis Healthcare,secondary_review,true,2026-04-17T07:41:14Z
MGL.NS,MGL,.NS,NSE_IN,Mahanagar Gas Limited,secondary_review,true,2026-04-17T07:41:14Z
MHRIL.NS,MHRIL,.NS,NSE_IN,Mahindra Holidays & Resorts India Ltd. (MHRIL),secondary_review,true,2026-04-17T07:41:14Z
