ticker,exchange,asset_type,name,stockanalysis_symbol,stockanalysis_name,stockanalysis_sector,stockanalysis_industry,sector_update,decision,source_url
SHHPF,OTC,Stock,Ship Healthcare Holdings Inc,,,,,,no_symbol_match,
SHIFF,OTC,Stock,ShiftCarbon Inc.,SHIFF,ShiftCarbon Inc.,Technology,Software - Application,Information Technology,accept,https://stockanalysis.com/quote/otc/SHIFF/
SHJBF,OTC,Stock,Shanghai Junshi Biosciences Co. Ltd,SHJBF,"Shanghai Junshi Biosciences Co., Ltd.",Healthcare,Biotechnology,Health Care,accept,https://stockanalysis.com/quote/otc/SHJBF/
SHK.P,TSXV,Stock,Sparrowhawk Opportunity Corp.,SHK.P,Sparrowhawk Opportunity Corp.,,"Unit Investment Trusts, Face-Amount Certificate Offices, and Closed-End Management Investment Offices",,unsupported_sector,https://stockanalysis.com/quote/tsxv/SHK.P/
SHKLF,OTC,Stock,Sinotruk (Hong Kong) Ltd,SHKLF,Sinotruk (Hong Kong) Limited,Industrials,Farm & Heavy Construction Machinery,Industrials,accept,https://stockanalysis.com/quote/otc/SHKLF/
SHLL.P,TSXV,Stock,Shellron Capital Ltd.,,,,,,no_symbol_match,
SHMIF,OTC,Stock,SHOWCASE MINERALS INC,SHMIF,Showcase Minerals Inc.,Materials,Other Industrial Metals & Mining,Materials,accept,https://stockanalysis.com/quote/otc/SHMIF/
SHOFF,OTC,Stock,Shoei Co Ltd,,,,,,no_symbol_match,
SHPHF,OTC,Stock,Sihuan Pharmaceutical Holdings Group Ltd,SHPHF,Sihuan Pharmaceutical Holdings Group Ltd.,Healthcare,Drug Manufacturers - Specialty & Generic,Health Care,accept,https://stockanalysis.com/quote/otc/SHPHF/
SHPPF,OTC,Stock,Shop Apotheke Europe N.V,SHPPF,Redcare Pharmacy NV,Healthcare,Pharmaceutical Retailers,,name_mismatch,https://stockanalysis.com/quote/otc/SHPPF/
SHTPY,OTC,Stock,SCHOTT Pharma AG & Co. KGaA/ADR,SHTPY,SCHOTT Pharma AG & Co. KGaA,Healthcare,Medical Instruments & Supplies,Health Care,accept,https://stockanalysis.com/quote/otc/SHTPY/
SHUFF,OTC,Stock,Shufersal Ltd,,,,,,no_symbol_match,
SHXWF,OTC,Stock,Xinhua Winshare Publishing and Media Co. Ltd,,,,,,no_symbol_match,
SICOF,OTC,Stock,Silverco Mining Ltd.,SICOF,Silverco Mining Ltd.,,Metal Mining,,unsupported_sector,https://stockanalysis.com/quote/otc/SICOF/
SIIXF,OTC,Stock,SIIX CORP ORD,SIIXF,SIIX Corporation,Technology,Electronic Components,Information Technology,accept,https://stockanalysis.com/quote/otc/SIIXF/
SILDF,OTC,Stock,SintokogioLtd,SILDF,"Sintokogio,Ltd.",Industrials,Specialty Industrial Machinery,Industrials,accept,https://stockanalysis.com/quote/otc/SILDF/
SILGF,OTC,Stock,SILGF,,,,,,no_symbol_match,
SILO3,B3,Stock,CIA DE ARMAZENS E SILOS DO EST MG-CASEMG,,,,,,no_symbol_match,
SILO4,B3,Stock,CIA DE ARMAZENS E SILOS DO EST MG-CASEMG,,,,,,no_symbol_match,
SIMPQ,OTC,Stock,Simply Inc,SIMPQ,"Simply, Inc.",Consumer Discretionary,Specialty Retail,Consumer Discretionary,accept,https://stockanalysis.com/quote/otc/SIMPQ/
SIOLF,OTC,Stock,Sino-Ocean Group Holding Limited,SIOLF,Sino-Ocean Group Holding Limited,Real Estate,Real Estate - Development,Real Estate,accept,https://stockanalysis.com/quote/otc/SIOLF/
SIUAF,OTC,Stock,Stabilus S.A,SIUAF,Stabilus SE,Industrials,Specialty Industrial Machinery,Industrials,accept,https://stockanalysis.com/quote/otc/SIUAF/
SIUDF,OTC,Stock,Shanghai Industrial Urban Development Group Limited,,,,,,no_symbol_match,
SIXWF,OTC,Stock,Sixth Wave Innovations Inc,SIXWF,Sixth Wave Innovations Inc.,Materials,Specialty Chemicals,Materials,accept,https://stockanalysis.com/quote/otc/SIXWF/
SKBNF,OTC,Stock,Shikun & Binui Ltd,,,,,,no_symbol_match,
SKHRF,OTC,Stock,Stakeholder Gold Corp,SKHRF,Stakeholder Gold Corp.,Materials,Gold,Materials,accept,https://stockanalysis.com/quote/otc/SKHRF/
SKILW,OTC,Stock,Skillsoft Corp.,,,,,,no_symbol_match,
SKKAF,OTC,Stock,Sk Kaken Co.Ltd,,,,,,no_symbol_match,
SKPJY,OTC,Stock,SKY Perfect JSAT Holdings Inc,SKPJY,SKY Perfect JSAT Corporation,Communication Services,Broadcasting,Communication Services,accept,https://stockanalysis.com/quote/otc/SKPJY/
SKRJ,OTC,Stock,Silk Road Entertainment Inc,,,,,,no_symbol_match,
SKRKF,OTC,Stock,Selkirk Copper Mines Inc.,SKRKF,Selkirk Copper Mines Inc.,,Legislative Bodies,,unsupported_sector,https://stockanalysis.com/quote/otc/SKRKF/
SKURF,OTC,Stock,SAKURA INTERNET INC.,,,,,,no_symbol_match,
SLCND,OTC,Stock,SILICON METALS CORP NEW,,,,,,no_symbol_match,
SLCRF,OTC,Stock,SILVER CROWN RYALTIES INC,SLCRF,Silver Crown Royalties Inc.,,Silver Ores,,unsupported_sector,https://stockanalysis.com/quote/otc/SLCRF/
SLCVF,OTC,Stock,SITIOS LATINOAMERICA S A B DE C V,,,,,,no_symbol_match,
SLGWQ,OTC,Stock,Slang Worldwide Inc.,,,,,,no_symbol_match,
SLMFF,OTC,Stock,Solis Minerals Ltd,SLMFF,Solis Minerals Ltd.,Materials,Copper,Materials,accept,https://stockanalysis.com/quote/otc/SLMFF/
SLMLF,OTC,Stock,Apex Resources Inc,SLMLF,Apex Resources Inc.,Materials,Other Industrial Metals & Mining,Materials,accept,https://stockanalysis.com/quote/otc/SLMLF/
SLNFF,OTC,Stock,Solution Financial Inc,SLNFF,Solution Financial Inc.,Consumer Discretionary,Auto & Truck Dealerships,Consumer Discretionary,accept,https://stockanalysis.com/quote/otc/SLNFF/
SLT-U,TSX,Stock,Saltire Capital Ltd.,,,,,,no_symbol_match,
SLX.P,TSXV,Stock,Searchlight Innovations Inc.,,,,,,no_symbol_match,
SMDPY,OTC,Stock,Sumitomo Pharma Co. Ltd,,,,,,no_symbol_match,
SMERY,OTC,Stock,Siemens Energy AG/ADR,SMERY,Siemens Energy AG,Industrials,Specialty Industrial Machinery,Industrials,accept,https://stockanalysis.com/quote/otc/SMERY/
SMHGF,OTC,Stock,SIMCERE PHARMACEUTICAL GROUP LTD,,,,,,no_symbol_match,
SMNRF,OTC,Stock,S2 Minerals Inc,SMNRF,FNX Inc.,Materials,Gold,,name_mismatch,https://stockanalysis.com/quote/otc/SMNRF/
SMNS,TSX,Stock,Siemens CDR (CAD Hedged),SMNS,Siemens Aktiengesellschaft,,Conglomerates,,unsupported_sector,https://stockanalysis.com/quote/tsx/SMNS/
SMRVD,OTC,Stock,Smooth Rock Ventures Corp,,,,,,no_symbol_match,
SMSKF,OTC,Stock,Sumiseki HoldingsInc.,SMSKF,"Sumiseki Holdings,Inc.",Energy,Thermal Coal,Energy,accept,https://stockanalysis.com/quote/otc/SMSKF/
SMSSY,OTC,Stock,"SMS Co., Ltd.",SMSSY,"SMS Co., Ltd.",Healthcare,Health Information Services,Health Care,accept,https://stockanalysis.com/quote/otc/SMSSY/
SMSZF,OTC,Stock,SMS Co. Ltd,SMSZF,"SMS Co., Ltd.",Healthcare,Health Information Services,Health Care,accept,https://stockanalysis.com/quote/otc/SMSZF/
SNAAF,OTC,Stock,SAN-A CO.LTD,,,,,,no_symbol_match,
SNCF,OTC,Stock,Sanarco Funds Inc,SNCF,Sanarco Funds Inc.,Financials,Shell Companies,Financials,accept,https://stockanalysis.com/quote/otc/SNCF/
SNGCF,OTC,Stock,Sanu Gold Corp.,SNGCF,Sanu Gold Corp.,Materials,Gold,Materials,accept,https://stockanalysis.com/quote/otc/SNGCF/
SNKCF,OTC,Stock,SENKO GROUP HLDGS CO LTD,,,,,,no_symbol_match,
SNLGF,OTC,Stock,San Lorenzo Gold Corp,SNLGF,San Lorenzo Gold Corp.,Materials,Other Industrial Metals & Mining,Materials,accept,https://stockanalysis.com/quote/otc/SNLGF/
SNLM,OTC,Stock,Homestead Gold and Silver Ltd,,,,,,no_symbol_match,
SNPVF,OTC,Stock,Baillie Gifford Shin Nippon Ord,,,,,,no_symbol_match,
SNRBY,OTC,Stock,Sunrise Communications AG,,,,,,no_symbol_match,
SNTAF,OTC,Stock,Strategic Minerals Europe Corp,SNTAF,Strategic Minerals Europe Corp.,Materials,Other Industrial Metals & Mining,Materials,accept,https://stockanalysis.com/quote/otc/SNTAF/
SNTMF,OTC,Stock,SenseTime Group Inc.,SNTMF,SenseTime Group Inc.,Technology,Software - Application,Information Technology,accept,https://stockanalysis.com/quote/otc/SNTMF/
SNY,TSX,Stock,Sanofi CDR (CAD Hedged),SNY,Sanofi,Healthcare,Drug Manufacturers - General,Health Care,accept,https://stockanalysis.com/quote/tsx/SNY/
SNYXF,OTC,Stock,Vital Energy Inc,SNYXF,Vital Energy Inc.,Energy,Oil & Gas Exploration & Production,Energy,accept,https://stockanalysis.com/quote/otc/SNYXF/
SOCNF,OTC,Stock,SOCIONEXT INC,SOCNF,Socionext Inc.,Industrials,Electrical Equipment & Parts,Industrials,accept,https://stockanalysis.com/quote/otc/SOCNF/
SOFE,OTC,Stock,Carepay Holdings Inc,SOFE,"SOAFEE, Inc.",Healthcare,Health Information Services,,name_mismatch,https://stockanalysis.com/quote/otc/SOFE/
SOHGF,OTC,Stock,ALSOK Co Ltd./ADR,,,,,,no_symbol_match,
SOLI.P,TSXV,Stock,Solid Impact Investments Corp.,SOLI.P,Solid Impact Investments Corp.,Financials,Shell Companies,Financials,accept,https://stockanalysis.com/quote/tsxv/SOLI.P/
SONGD,OTC,Stock,"Music Licensing, Inc.",,,,,,no_symbol_match,
SONIF,OTC,Stock,SonicStrategy Inc.,,,,,,no_symbol_match,
SOO.P,TSXV,Stock,Spectre Capital Corp.,SOO.P,Spectre Capital Corp.,Financials,Shell Companies,Financials,accept,https://stockanalysis.com/quote/tsxv/SOO.P/
SOTDF,OTC,Stock,Stroeer SE,SOTDF,Ströer SE & Co. KGaA,Communication Services,Advertising Agencies,,name_mismatch,https://stockanalysis.com/quote/otc/SOTDF/
SOTDY,OTC,Stock,Ströer SE & Co. KGaA,SOTDY,Ströer SE & Co. KGaA,Communication Services,Advertising Agencies,Communication Services,accept,https://stockanalysis.com/quote/otc/SOTDY/
SPAC,TSX,Stock,Mercer Park Opportunities Corp.,,,,,,no_symbol_match,
SPAC-U,TSX,Stock,Mercer Park Opportunities Corp Ordinary Shares - Class A (Restricted Voting,,,,,,no_symbol_match,
SPAIF,OTC,Stock,SPARC AI Inc.,SPAIF,Sparc AI Inc.,Technology,Software - Application,Information Technology,accept,https://stockanalysis.com/quote/otc/SPAIF/
SPARF,OTC,Stock,Spark Energy Minerals Inc.,SPARF,Spark Energy Minerals Inc.,Materials,Other Industrial Metals & Mining,Materials,accept,https://stockanalysis.com/quote/otc/SPARF/
SPCI6,B3,Stock,SOCIEDADE DE PARTICIP. CIMENTEIRAS S.A.,,,,,,no_symbol_match,
SPCNF,OTC,Stock,SPC Nickel Corp,SPCNF,SPC Nickel Corp.,Materials,Other Industrial Metals & Mining,Materials,accept,https://stockanalysis.com/quote/otc/SPCNF/
SPCR3,B3,Stock,SPE CRISTINA S.A.,,,,,,no_symbol_match,
SPDE,OTC,Stock,Speedus Corp,,,,,,no_symbol_match,
SPLTF,OTC,Stock,SpotLite360 Technologies Inc,SPLTF,"SpotLite360 IOT Solutions, Inc.",Healthcare,Health Information Services,,name_mismatch,https://stockanalysis.com/quote/otc/SPLTF/
SPMCP,OTC,Stock,"Sound Point Meridian Capital, Inc.",,,,,,no_symbol_match,
SPMEF,OTC,Stock,South Pacific Metals Corp,SPMEF,South Pacific Metals Corp.,Materials,Gold,Materials,accept,https://stockanalysis.com/quote/otc/SPMEF/
SPMU,LSE,Stock,Spiritus Mundi PLC,,,,,,no_symbol_match,
SPMXF,OTC,Stock,Supermax Corporation Berhad,,,,,,no_symbol_match,
SPODF,OTC,Stock,Spod Lithium Corp.,,,,,,no_symbol_match,
SPRMF,OTC,Stock,SPARTAN METALS CORP.,SPRMF,Spartan Metals Corp.,Materials,Other Industrial Metals & Mining,Materials,accept,https://stockanalysis.com/quote/otc/SPRMF/
SPRO.P,TSXV,Stock,Sprock-It Acquisitions Ltd.,,,,,,no_symbol_match,
SPRQF,OTC,Stock,SPARQ Corp.,SPRQF,SPARQ Systems Inc.,Industrials,Electrical Equipment & Parts,Industrials,accept,https://stockanalysis.com/quote/otc/SPRQF/
SPSA.P,TSXV,Stock,SP Strategic Acquisition Corp.,SPSA.P,SP Strategic Acquisition Corp.,Financials,Shell Companies,Financials,accept,https://stockanalysis.com/quote/tsxv/SPSA.P/
SRANF,OTC,Stock,SRANAN GOLD CORP,,,,,,no_symbol_match,
SRBEF,OTC,Stock,VUSION,SRBEF,Vusion S.A.,Technology,Software - Application,Information Technology,accept,https://stockanalysis.com/quote/otc/SRBEF/
SRBZF,OTC,Stock,STRATEC Biomedical AG,,,,,,no_symbol_match,
SRGBF,OTC,Stock,Suruga Bank Ltd,,,,,,no_symbol_match,
SRKE,OTC,Stock,Strake Inc.,SRKE,Strake Inc.,Consumer Staples,Packaged Foods,Consumer Staples,accept,https://stockanalysis.com/quote/otc/SRKE/
SRQRF,OTC,Stock,SRQ Resources Inc.,SRQRF,SRQ Resources Inc.,Materials,Other Industrial Metals & Mining,Materials,accept,https://stockanalysis.com/quote/otc/SRQRF/
SRRRF,OTC,Stock,SOURCE ROCK ROYALTIES LTD,SRRRF,Source Rock Royalties Ltd.,Energy,Oil & Gas Midstream,Energy,accept,https://stockanalysis.com/quote/otc/SRRRF/
SRSLF,OTC,Stock,Sorrento Resources Ltd.,,,,,,no_symbol_match,
SRSSF,OTC,Stock,S2 RES LTD,,,,,,no_symbol_match,
SRTOY,OTC,Stock,Sartorius Stedim Biotech S.A,SRTOY,Sartorius Stedim Biotech S.A.,Healthcare,Medical Instruments & Supplies,Health Care,accept,https://stockanalysis.com/quote/otc/SRTOY/
SRUUF,OTC,Stock,Sprott Physical Uranium Trust,,,,,,no_symbol_match,
SSCC,OTC,Stock,SMURFIT-STONE CONTAINER Corp,SSCC,Spirits Capital Corporation,Technology,Information Technology Services,,name_mismatch,https://stockanalysis.com/quote/otc/SSCC/
SSGLF,OTC,Stock,SSH GROUP LTD,SSGLF,SSH Group Limited,,Miscellaneous Business Services,,unsupported_sector,https://stockanalysis.com/quote/otc/SSGLF/
SSHT,OTC,Stock,SSHT S&T Group Ltd.,SSHT,SSHT S&T Group Ltd.,Industrials,Consulting Services,Industrials,accept,https://stockanalysis.com/quote/otc/SSHT/
SSIT,LSE,Stock,Seraphim Space Investment Trust PLC,,,,,,no_symbol_match,
SSLVF,OTC,Stock,SUN SILVER LTD.,SSLVF,Sun Silver Limited,,Silver Ores,,unsupported_sector,https://stockanalysis.com/quote/otc/SSLVF/
SSPDF,OTC,Stock,SSPDF,,,,,,no_symbol_match,
SSPLF,OTC,Stock,Safe Supply Streaming Co Ltd.,SSPLF,Altrova Health Inc.,Financials,Asset Management,,name_mismatch,https://stockanalysis.com/quote/otc/SSPLF/
SSS.P,TSXV,Stock,Samurai Capital Corp.,,,,,,no_symbol_match,
SSSAF,OTC,Stock,Shurgard Self Storage S.A,SSSAF,Shurgard Self Storage Ltd,Real Estate,REIT - Specialty,Real Estate,accept,https://stockanalysis.com/quote/otc/SSSAF/
SSSS.P,TSXV,Stock,Shooting Star Acquisition Corp.,SSSS.P,Shooting Star Acquisition Corp.,Financials,Shell Companies,Financials,accept,https://stockanalysis.com/quote/tsxv/SSSS.P/
SSTPW,OTC,Stock,"System1, Inc.",,,,,,no_symbol_match,
SSUNF,OTC,Stock,SIGNA Sports United N.V.,SSUNF,SIGNA Sports United N.V.,Consumer Discretionary,Specialty Retail,Consumer Discretionary,accept,https://stockanalysis.com/quote/otc/SSUNF/
STAB,OTC,Stock,Statera Biopharma Inc,STAB,"Statera Biopharma, Inc.",Healthcare,Biotechnology,Health Care,accept,https://stockanalysis.com/quote/otc/STAB/
STAEY,OTC,Stock,Stanley Electric Co. Ltd,,,,,,no_symbol_match,
STAL,OTC,Stock,Star Alliance International Corp,STAL,Star Alliance International Corp.,Materials,Gold,Materials,accept,https://stockanalysis.com/quote/otc/STAL/
STAL6,B3,Stock,SETAL TELECOM S.A.,,,,,,no_symbol_match,
STAOF,OTC,Stock,Sing Tao News Corporation Limited,,,,,,no_symbol_match,
STCGF,OTC,Stock,Stack Capital Group Inc.,STCGF,Stack Capital Group Inc.,Financials,Asset Management,Financials,accept,https://stockanalysis.com/quote/otc/STCGF/
STCI,OTC,Stock,Surge Technologies Inc,,,,,,no_symbol_match,
STCPF,OTC,Stock,Sella Capital Real Estate Ltd,,,,,,no_symbol_match,
STCUF,OTC,Stock,Star Copper Corp.,STCUF,Star Copper Corp.,Materials,Other Industrial Metals & Mining,Materials,accept,https://stockanalysis.com/quote/otc/STCUF/
STEAF,OTC,Stock,SM ENTMT JAPAN CO LTD,STEAF,"SM ENTERTAINMENT JAPAN Co.,Ltd.",Communication Services,Entertainment,Communication Services,accept,https://stockanalysis.com/quote/otc/STEAF/
STGDF,OTC,Stock,COPPER RD RES INC.,STGDF,Copper Road Resources Inc.,Materials,Other Industrial Metals & Mining,,name_mismatch,https://stockanalysis.com/quote/otc/STGDF/
STHFF,OTC,Stock,Stelmine Canada Ltd,STHFF,Stelmine Canada Ltd.,Materials,Other Industrial Metals & Mining,Materials,accept,https://stockanalysis.com/quote/otc/STHFF/
STHZF,OTC,Stock,StateHouse Holdings Inc,STHZF,StateHouse Holdings Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Health Care,accept,https://stockanalysis.com/quote/otc/STHZF/
STIVV,OTC,Stock,"Strive Asset Management, LLC",,,,,,no_symbol_match,
STIXF,OTC,Stock,"Semantix, Inc.",STIXF,"Semantix, Inc.",Technology,Software - Application,Information Technology,accept,https://stockanalysis.com/quote/otc/STIXF/
STLB,OTC,Stock,Sterling Business Solutions Inc,,,,,,no_symbol_match,
STLNF,OTC,Stock,Stallion Uranium Corp.,STLNF,Stallion Uranium Corp.,Materials,Other Industrial Metals & Mining,Materials,accept,https://stockanalysis.com/quote/otc/STLNF/
STLRF,OTC,Stock,STLLR Gold Inc,STLRF,STLLR Gold Inc.,Materials,Gold,Materials,accept,https://stockanalysis.com/quote/otc/STLRF/
STMM,OTC,Stock,Stemcell Holdings Inc,,,,,,no_symbol_match,
STNDF,OTC,Stock,Santander UK plc,,,,,,no_symbol_match,
STOK3,B3,Stock,ESTOK COMERCIO E REPRESENTACOES S.A.,,,,,,no_symbol_match,
STPDF,OTC,Stock,STAMPEDE DRILLING INC,,,,,,no_symbol_match,
STRFF,OTC,Stock,Star Royalties Ltd,STRFF,Star Royalties Ltd.,Materials,Other Precious Metals & Mining,Materials,accept,https://stockanalysis.com/quote/otc/STRFF/
STRG,OTC,Stock,Starguide Group Inc,STRG,"Starguide Group, Inc.",Financials,Shell Companies,Financials,accept,https://stockanalysis.com/quote/otc/STRG/
STTFF,OTC,Stock,SmarTone Telecommunications Holdings Limited,,,,,,no_symbol_match,
STTO,OTC,Stock,SITO Mobile Ltd.,STTO,"SITO Mobile, Ltd.",Communication Services,Telecom Services,Communication Services,accept,https://stockanalysis.com/quote/otc/STTO/
SUCEF,OTC,Stock,Sumitomo Osaka Cement Co. Ltd,,,,,,no_symbol_match,
SUEZF,OTC,Stock,Südzucker AG,SUEZF,Südzucker AG,Consumer Staples,Packaged Foods,Consumer Staples,accept,https://stockanalysis.com/quote/otc/SUEZF/
SUFF,OTC,Stock,Ophir Resources Co,,,,,,no_symbol_match,
SUGRF,OTC,Stock,Sucro Ltd,SUGRF,Sucro Limited,Consumer Staples,Confectioners,Consumer Staples,accept,https://stockanalysis.com/quote/otc/SUGRF/
SUIAF,OTC,Stock,"Substrate Artificial Inteligence, S.A.",SUIAF,"Substrate Artificial Inteligence, S.A.",Technology,Software - Infrastructure,Information Technology,accept,https://stockanalysis.com/quote/otc/SUIAF/
SULG3,B3,Stock,COMPANHIA DE GÁS DO ESTADO DO RIO GRANDE DO SUL,,,,,,no_symbol_match,
SUMMF,OTC,Stock,Summit Royalties Ltd.,SUMMF,Summit Royalties Ltd.,Materials,Other Precious Metals & Mining,Materials,accept,https://stockanalysis.com/quote/otc/SUMMF/
SUNXF,OTC,Stock,Stardust Solar Energy Inc.,SUNXF,Stardust Solar Energy Inc.,,Construction Special Trade Contractors,,unsupported_sector,https://stockanalysis.com/quote/otc/SUNXF/
SUNYF,OTC,Stock,Sunshine Oilsands Ltd,SUNYF,Sunshine Oilsands Ltd.,Energy,Oil & Gas Exploration & Production,Energy,accept,https://stockanalysis.com/quote/otc/SUNYF/
SURMF,OTC,Stock,Surface Metals Inc.,SURMF,Surface Metals Inc.,Materials,Other Industrial Metals & Mining,Materials,accept,https://stockanalysis.com/quote/otc/SURMF/
SURNF,OTC,Stock,SureNano Science Ltd.,,,,,,no_symbol_match,
SURYY,OTC,Stock,Sumitomo Realty & Development Co. Ltd,SURYY,"Sumitomo Realty & Development Co., Ltd.",Real Estate,Real Estate Services,Real Estate,accept,https://stockanalysis.com/quote/otc/SURYY/
SUUFF,OTC,Stock,Strathmore Plus Uranium Corp.,SUUFF,Strathmore Plus Uranium Corp.,Energy,Uranium,Energy,accept,https://stockanalysis.com/quote/otc/SUUFF/
SVCT,LSE,Stock,Seneca Growth Capital VCT plc,,,,,,no_symbol_match,
SVEXF,OTC,Stock,SVEXF,,,,,,no_symbol_match,
SVJTY,OTC,Stock,Public Joint Stock Company Severstal,,,,,,no_symbol_match,
SVMFF,OTC,Stock,Silver Valley Metals Corp,SVMFF,Silver Valley Metals Corp.,Materials,Other Industrial Metals & Mining,Materials,accept,https://stockanalysis.com/quote/otc/SVMFF/
SVPH7,B3,Stock,SALVADOR PRAIA HOTEL S.A.,,,,,,no_symbol_match,
SVRSF,OTC,Stock,Silver Storm Mining Ltd.,SVRSF,Silver Storm Mining Ltd.,Materials,Silver,Materials,accept,https://stockanalysis.com/quote/otc/SVRSF/
SVRZF,OTC,Stock,Purpose Silver Bullion Fund,,,,,,no_symbol_match,
SVTNF,OTC,Stock,Silverton Metals Corp,SVTNF,Lodestar Metals Corp.,Materials,Other Industrial Metals & Mining,Materials,accept,https://stockanalysis.com/quote/otc/SVTNF/
SVTPF,OTC,Stock,S-Ventures Plc,,,,,,no_symbol_match,
SVXA,OTC,Stock,Historic Discoveries Inc,,,,,,no_symbol_match,
SWLFF,OTC,Stock,Silver Wolf Exploration Ltd,SWLFF,Silver Wolf Exploration Ltd.,Materials,Other Precious Metals & Mining,Materials,accept,https://stockanalysis.com/quote/otc/SWLFF/
SWONF,OTC,Stock,SoftwareONE Holding AG,SWONF,SoftwareOne Holding AG,Technology,Software - Application,Information Technology,accept,https://stockanalysis.com/quote/otc/SWONF/
SWR,LSE,Stock,Smurfit Westrock Plc,SWR,Smurfit Westrock Plc,Consumer Discretionary,Packaging & Containers,Consumer Discretionary,accept,https://stockanalysis.com/quote/lon/SWR/
SWRHF,OTC,Stock,Shibusawa Logistics Corporation,,,,,,no_symbol_match,
SXGC,TSX,Stock,Southern Cross Gold Consolidated Ltd.,SXGC,Southern Cross Gold Consolidated Ltd.,Materials,Gold,Materials,accept,https://stockanalysis.com/quote/tsx/SXGC/
SXGCF,OTC,Stock,Southern Cross Gold Consolidated Ltd.,SXGCF,Southern Cross Gold Consolidated Ltd.,Materials,Gold,Materials,accept,https://stockanalysis.com/quote/otc/SXGCF/
SYBE,OTC,Stock,SYBLEU INC.,,,,,,no_symbol_match,
SYDRF,OTC,Stock,Delota Corp,,,,,,no_symbol_match,
SYKKF,OTC,Stock,Soliton Systems K.K,,,,,,no_symbol_match,
SYNTF,OTC,Stock,Syntholene Energy Corp.,SYNTF,Syntholene Energy Corp.,,Petroleum Refining,,unsupported_sector,https://stockanalysis.com/quote/otc/SYNTF/
SYXZF,OTC,Stock,SYNNEX TECH INTL GDR,,,,,,no_symbol_match,
SZDEF,OTC,Stock,Dongjiang Environmental Company Limited,,,,,,no_symbol_match,
TAB,LSE,Stock,Becket Invest Plc,,,,,,no_symbol_match,
TAJIF,OTC,Stock,Tajiri Resources Corp,TAJIF,Tajiri Resources Corp.,Materials,Gold,Materials,accept,https://stockanalysis.com/quote/otc/TAJIF/
TARGF,OTC,Stock,Taurus Gold Corp.,TARGF,Taurus Gold Corp.,Materials,Other Precious Metals & Mining,Materials,accept,https://stockanalysis.com/quote/otc/TARGF/
TBIXF,OTC,Stock,TrustBIX Inc,TBIXF,TrustBIX Inc.,Technology,Software - Application,Information Technology,accept,https://stockanalysis.com/quote/otc/TBIXF/
TBLZ.P,TSXV,Stock,Trail Blazer Capital Corp.,TBLZ.P,Trail Blazer Capital Corp.,Financials,Shell Companies,Financials,accept,https://stockanalysis.com/quote/tsxv/TBLZ.P/
TBNRL,OTC,Stock,Tamboran Resources Corporation,TBNRL,Tamboran Resources Corporation,Energy,Oil & Gas Exploration & Production,Energy,accept,https://stockanalysis.com/quote/otc/TBNRL/
TBRDF,OTC,Stock,THUNDERBIRD MINERALS CORP,,,,,,no_symbol_match,
TBURF,OTC,Stock,Tobu Railway Co. Ltd,,,,,,no_symbol_match,
TC,TSX,Stock,Tucows Inc.,TC,Tucows Inc.,Technology,Software - Infrastructure,Information Technology,accept,https://stockanalysis.com/quote/tsx/TC/
TCBPY,OTC,Stock,TC Biopharm (Holdings) Plc,,,,,,no_symbol_match,
TCBWF,OTC,Stock,TC Biopharm (Holdings) Plc,,,,,,no_symbol_match,
TCEFF,OTC,Stock,Tisdale Clean Energy Corp.,TCEFF,Terra Clean Energy Corp.,Energy,Uranium,Energy,accept,https://stockanalysis.com/quote/otc/TCEFF/
TCEYF,OTC,Stock,TC ENERGY CORP,,,,,,no_symbol_match,
TCG.P,TSXV,Stock,Transcontinental Gold Corp.,TCG.P,Transcontinental Gold Corp.,Financials,Shell Companies,Financials,accept,https://stockanalysis.com/quote/tsxv/TCG.P/
TCGDF,OTC,Stock,TURACO GOLD LTD,TCGDF,Turaco Gold Limited,Materials,Gold,Materials,accept,https://stockanalysis.com/quote/otc/TCGDF/
TCGGY,OTC,Stock,Tecan Group Ltd,,,,,,no_symbol_match,
TCISF,OTC,Stock,TACHI-S Co. Ltd,TCISF,"TACHI-S Co., Ltd.",Consumer Discretionary,Auto Parts,Consumer Discretionary,accept,https://stockanalysis.com/quote/otc/TCISF/
TCK.P,TSXV,Stock,Trillium Acquisition Corp.,,,,,,no_symbol_match,
TCNT,OTC,Stock,Toucan Interactive Corp,,,,,,no_symbol_match,
TCQC3,B3,Stock,INDUSTRIA CARBOQUIMICA CATARINENSE S/A,,,,,,no_symbol_match,
TCQC4,B3,Stock,INDUSTRIA CARBOQUIMICA CATARINENSE S/A,,,,,,no_symbol_match,
TCSIF,OTC,Stock,2CRSI,,,,,,no_symbol_match,
TDBCP,OTC,Stock,TORONTO DOMINION BANK,,,,,,no_symbol_match,
TDBOY,OTC,Stock,Toyota Boshoku Unsp/Adr,TDBOY,Toyota Boshoku Corporation,Consumer Discretionary,Auto Parts,Consumer Discretionary,accept,https://stockanalysis.com/quote/otc/TDBOY/
TDGGF,OTC,Stock,TDG Gold Corp.,TDGGF,TDG Gold Corp.,,Gold And Silver Ores,,unsupported_sector,https://stockanalysis.com/quote/otc/TDGGF/
TDRK,OTC,Stock,Tiderock Companies Inc,TDRK,"Tiderock Companies, Inc.",Real Estate,Real Estate - Diversified,Real Estate,accept,https://stockanalysis.com/quote/otc/TDRK/
